Result Time,Granularity Period,Object Name,Reliability,67179329,67179330,67179331,67179332,67179333,67179334,67179335,67179336,67179337,67179338,67179343,67179344,67179345,67179346,67179347,67179348,67179457,67179458,67179459,67179460,67179461,67179462,67179463,67179464,67179465,67179466,67179471,67179472,67179473,67179474,67179476,67190586
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3936C, CellID=39363",Reliable,5,0,341,0,115,3,0,86,0,0,2,1,34,2,2,0,5,0,338,0,113,3,0,85,0,0,2,1,34,2,0,1612
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3159D, CellID=31594",Reliable,24,0,336,0,201,12,0,78,0,0,2,14,23,2,15,0,24,0,329,0,200,12,0,76,0,0,2,12,23,2,0,1604
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3038F, CellID=30386",Reliable,20,0,179,0,125,7,0,44,0,0,0,7,110,3,3,0,20,0,177,0,125,7,0,44,0,0,0,7,110,3,0,870
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3038E, CellID=30385",Reliable,44,0,774,0,372,22,0,112,0,0,6,30,29,3,22,0,44,0,769,0,371,22,0,111,0,0,6,26,29,3,0,2549
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3038D, CellID=30384",Reliable,11,0,272,0,119,16,0,90,0,0,0,19,90,1,11,0,11,0,271,0,119,16,0,90,0,0,0,19,90,1,0,862
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3015F, CellID=30156",Reliable,39,0,409,0,258,12,0,77,0,0,3,28,70,2,13,0,39,0,406,0,258,12,0,76,0,0,3,27,70,2,0,1391
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3015E, CellID=30155",Reliable,31,0,414,0,171,7,0,63,0,0,1,14,21,1,11,0,31,0,412,0,169,7,0,61,0,0,1,13,21,1,0,1353
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3015D, CellID=30154",Reliable,11,0,176,1,88,6,0,30,0,0,9,7,90,6,3,0,11,0,176,1,88,6,0,29,0,0,9,6,90,6,0,604
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3317F, CellID=33176",Reliable,29,0,275,0,180,9,0,66,0,0,0,8,68,0,14,0,29,0,275,0,178,9,0,66,0,0,0,8,68,0,0,846
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3317E, CellID=33175",Reliable,16,0,319,0,169,9,0,66,0,0,0,33,127,1,7,0,16,0,318,0,169,9,0,66,0,0,0,31,127,1,0,1090
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3317D, CellID=33174",Reliable,9,0,181,0,166,3,0,39,0,0,1,7,66,1,1,0,9,0,181,0,164,3,0,38,0,0,1,7,66,1,0,646
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4055A, CellID=40551",Reliable,10,0,202,0,62,8,0,32,0,0,0,6,75,1,15,0,10,0,201,0,62,8,0,32,0,0,0,6,75,1,0,854
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3720C, CellID=37203",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3842C, CellID=38423",Reliable,28,0,255,0,120,8,0,78,0,0,0,4,83,3,11,0,28,0,255,0,120,8,0,78,0,0,0,4,83,3,0,1349
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3842B, CellID=38422",Reliable,13,0,141,0,53,6,0,42,0,0,1,6,21,0,5,0,13,0,141,0,53,6,0,42,0,0,1,4,21,0,0,1541
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3842A, CellID=38421",Reliable,15,0,439,0,122,11,0,100,0,0,2,9,29,2,9,0,15,0,434,0,121,11,0,99,0,0,2,9,29,2,0,2975
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3038C, CellID=30383",Reliable,4,0,205,0,103,9,0,41,0,0,0,4,100,1,5,0,4,0,203,0,103,9,0,41,0,0,0,4,100,1,0,1196
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3038B, CellID=30382",Reliable,44,0,833,0,284,16,0,141,0,0,6,9,86,3,12,0,44,0,830,0,283,16,0,138,0,0,6,9,86,3,0,4086
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3038A, CellID=30381",Reliable,4,0,228,0,91,4,0,74,0,0,1,3,111,2,2,0,4,0,228,0,91,4,0,73,0,0,1,3,111,2,0,1196
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3720B, CellID=37202",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3720A, CellID=37201",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3858C, CellID=38583",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4055B, CellID=40552",Reliable,7,0,300,0,59,2,0,63,0,0,2,1,26,0,1,0,7,0,282,0,57,2,0,63,0,0,2,0,26,0,0,1343
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3858B, CellID=38582",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3858A, CellID=38581",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4010C, CellID=40103",Reliable,10,0,78,0,45,4,0,39,0,0,2,6,44,0,1,0,10,0,77,0,45,4,0,39,0,0,1,6,44,0,0,951
