Result Time,Granularity Period,Object Name,Reliability,67179778,67179779,67179781,67179782,73421882,73421883,73421886,73422166
,Minutes,,,None,None,None,None,None,None,None,None
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3477F, CellID=34776",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3477E, CellID=34775",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3477D, CellID=34774",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3477C, CellID=34773",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4337I, CellID=43379",Reliable,0,22,1,84,7,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4337H, CellID=43378",Reliable,0,78,34,495,128,8,3,6
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4337G, CellID=43377",Reliable,0,12,6,168,35,2,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3134I, CellID=31349",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3134H, CellID=31348",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3134G, CellID=31347",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3134F, CellID=31346",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3134E, CellID=31345",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3134D, CellID=31344",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3134C, CellID=31343",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3134B, CellID=31342",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3134A, CellID=31341",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5163I, CellID=51639",Reliable,0,34,19,270,37,2,2,4
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5163H, CellID=51638",Reliable,0,44,16,286,27,4,1,4
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5163G, CellID=51637",Reliable,0,32,16,220,37,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5163F, CellID=51636",Reliable,0,44,14,238,30,2,2,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5163E, CellID=51635",Reliable,0,32,13,260,34,1,1,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5163D, CellID=51634",Reliable,0,85,17,351,63,4,3,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5163C, CellID=51633",Reliable,0,51,16,297,44,3,2,2
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5163B, CellID=51632",Reliable,0,39,17,271,44,1,2,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5163A, CellID=51631",Reliable,0,43,16,256,34,3,1,3
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3324H, CellID=33248",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3324G, CellID=33247",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4001G, CellID=40017",Reliable,0,3,7,49,11,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3056I, CellID=30569",Reliable,0,8,4,48,20,0,1,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3056H, CellID=30568",Reliable,0,6,4,102,25,1,2,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3056G, CellID=30567",Reliable,0,5,1,57,22,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4587I, CellID=45879",Reliable,0,12,2,60,18,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4587H, CellID=45878",Reliable,0,5,0,3,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4587G, CellID=45877",Reliable,0,7,3,35,6,1,0,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3667I, CellID=36679",Reliable,0,5,2,18,6,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3667H, CellID=36678",Reliable,0,2,1,24,4,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3667G, CellID=36677",Reliable,0,10,4,81,10,1,1,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3760I, CellID=37609",Reliable,1,26,5,54,15,2,1,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3760H, CellID=37608",Reliable,0,8,5,82,17,0,2,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3760G, CellID=37607",Reliable,0,20,10,167,39,5,1,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3645H, CellID=36458",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3645G, CellID=36457",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3776I, CellID=37769",Reliable,0,0,5,41,14,1,1,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3776H, CellID=37768",Reliable,0,4,10,45,18,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3776G, CellID=37767",Reliable,0,21,22,225,71,2,1,3
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3271I, CellID=32719",Reliable,0,6,0,21,7,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3271H, CellID=32718",Reliable,0,9,2,78,7,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3271G, CellID=32717",Reliable,0,7,2,33,7,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4147I, CellID=41479",Reliable,0,9,3,49,13,1,1,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4147H, CellID=41478",Reliable,0,6,0,26,9,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4147G, CellID=41477",Reliable,0,6,4,60,9,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4442H, CellID=44428",Reliable,0,2,1,6,1,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4442G, CellID=44427",Reliable,0,2,0,4,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3175I, CellID=31759",Reliable,0,28,10,222,41,1,2,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3175H, CellID=31758",Reliable,0,3,1,50,11,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3175G, CellID=31757",Reliable,0,2,5,47,24,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4496I, CellID=44969",Reliable,0,8,8,32,9,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4496H, CellID=44968",Reliable,0,10,4,45,7,1,1,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4496G, CellID=44967",Reliable,0,10,3,28,10,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3411I, CellID=34119",Reliable,1,3,11,77,42,1,1,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5127I, CellID=51279",Reliable,0,11,12,119,34,1,1,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5127H, CellID=51278",Reliable,0,1,3,10,9,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5127G, CellID=51277",Reliable,0,0,1,14,1,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3585I, CellID=35859",Reliable,0,11,1,40,15,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3585H, CellID=35858",Reliable,0,1,1,5,2,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3585G, CellID=35857",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3598B, CellID=35982",Reliable,2,38,10,174,50,0,0,2
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5509B, CellID=55092",Reliable,2,24,10,101,11,0,0,6
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5509A, CellID=55091",Reliable,1,39,5,152,28,1,0,2
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3598F, CellID=35986",Reliable,3,26,13,145,36,1,1,2
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3598E, CellID=35985",Reliable,1,36,13,170,47,3,2,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3598D, CellID=35984",Reliable,1,20,5,131,22,2,1,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3598C, CellID=35983",Reliable,1,24,6,101,14,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3598A, CellID=35981",Reliable,4,37,10,118,21,1,0,2
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4440I, CellID=44409",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4440H, CellID=44408",Reliable,0,13,3,181,53,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4440G, CellID=44407",Reliable,0,7,2,75,11,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4440F, CellID=44406",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4440E, CellID=44405",Reliable,0,18,0,117,27,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4440D, CellID=44404",Reliable,0,3,1,56,4,0,1,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4440C, CellID=44403",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4440B, CellID=44402",Reliable,0,24,5,276,65,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4440A, CellID=44401",Reliable,0,3,4,49,13,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4062F, CellID=40626",Reliable,1,15,6,80,22,1,0,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4062E, CellID=40625",Reliable,0,3,2,32,4,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4062D, CellID=40624",Reliable,2,8,5,60,13,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4062C, CellID=40623",Reliable,2,19,3,66,22,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4062B, CellID=40622",Reliable,0,4,0,25,5,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4062A, CellID=40621",Reliable,0,15,4,76,19,1,1,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3492H, CellID=34928",Reliable,0,19,2,11,1,0,1,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3492G, CellID=34927",Reliable,0,0,0,7,3,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3492E, CellID=34925",Reliable,0,1,1,7,1,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3492D, CellID=34924",Reliable,0,1,0,5,3,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3492B, CellID=34922",Reliable,0,14,1,9,6,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3492A, CellID=34921",Reliable,0,7,0,4,1,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5469H, CellID=54698",Reliable,0,6,0,34,5,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5469G, CellID=54697",Reliable,0,10,6,75,13,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5469E, CellID=54695",Reliable,0,2,1,27,5,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5469D, CellID=54694",Reliable,0,18,2,73,20,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5469B, CellID=54692",Reliable,0,3,1,29,9,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5469A, CellID=54691",Reliable,0,43,4,91,29,0,1,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4174I, CellID=41749",Reliable,0,2,1,13,1,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4174F, CellID=41746",Reliable,0,4,4,21,1,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3199I, CellID=31999",Reliable,0,0,0,3,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3199H, CellID=31998",Reliable,0,2,1,9,0,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3199G, CellID=31997",Reliable,0,6,3,33,6,2,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3075G, CellID=30757",Reliable,0,28,20,327,81,5,0,4
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5189I, CellID=51899",Reliable,0,13,4,115,2,1,1,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5189H, CellID=51898",Reliable,0,3,8,76,6,0,0,3
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5189G, CellID=51897",Reliable,0,6,9,83,11,1,0,4
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3804I, CellID=38049",Reliable,0,4,2,11,2,2,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3804H, CellID=38048",Reliable,0,10,10,122,60,3,1,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3804G, CellID=38047",Reliable,0,6,1,150,6,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3126I, CellID=31269",Reliable,0,8,0,29,3,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3126H, CellID=31268",Reliable,0,4,3,47,6,0,1,2
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3126G, CellID=31267",Reliable,0,0,1,49,11,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3126F, CellID=31266",Reliable,0,0,1,25,3,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3126E, CellID=31265",Reliable,0,1,2,39,12,0,1,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3126D, CellID=31264",Reliable,0,1,3,18,2,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3126C, CellID=31263",Reliable,0,3,2,47,7,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3126B, CellID=31262",Reliable,0,8,0,25,4,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3126A, CellID=31261",Reliable,0,5,1,35,5,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3517I, CellID=35179",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3517H, CellID=35178",Reliable,0,2,3,20,7,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3517G, CellID=35177",Reliable,0,2,7,47,17,2,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4373I, CellID=43739",Reliable,0,1,0,16,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4373F, CellID=43736",Reliable,0,0,1,7,2,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4373C, CellID=43733",Reliable,0,0,1,30,1,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4230H, CellID=42308",Reliable,0,4,2,14,4,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4230G, CellID=42307",Reliable,0,2,1,17,2,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3732I, CellID=37329",Reliable,0,3,0,18,3,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3732H, CellID=37328",Reliable,0,2,0,23,2,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3732G, CellID=37327",Reliable,0,9,2,61,10,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3732F, CellID=37326",Reliable,0,1,1,22,9,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4053I, CellID=40539",Reliable,0,3,4,39,10,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4053H, CellID=40538",Reliable,0,6,7,63,16,1,1,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4053G, CellID=40537",Reliable,0,10,3,99,12,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3678F, CellID=36786",Reliable,0,18,2,223,15,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3678E, CellID=36785",Reliable,0,33,6,252,22,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3678D, CellID=36784",Reliable,0,20,3,116,4,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3678C, CellID=36783",Reliable,0,26,10,201,8,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3678B, CellID=36782",Reliable,0,32,7,208,8,0,0,2
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3678A, CellID=36781",Reliable,0,29,4,116,9,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3951F, CellID=39516",Reliable,0,4,3,41,4,1,0,1
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3951E, CellID=39515",Reliable,0,5,0,80,13,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3951D, CellID=39514",Reliable,0,6,6,80,5,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3951C, CellID=39513",Reliable,0,3,2,21,1,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3951B, CellID=39512",Reliable,0,11,2,82,30,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3951A, CellID=39511",Reliable,0,5,7,80,17,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4178H, CellID=41788",Reliable,0,14,6,129,19,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4178G, CellID=41787",Reliable,0,5,5,168,27,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4178E, CellID=41785",Reliable,0,16,4,124,30,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4178D, CellID=41784",Reliable,0,2,4,113,28,0,0,2
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4178B, CellID=41782",Reliable,0,31,4,119,32,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4178A, CellID=41781",Reliable,0,14,5,90,24,1,0,1
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4508F, CellID=45086",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4508E, CellID=45085",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4508D, CellID=45084",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4508C, CellID=45083",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4508B, CellID=45082",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4508A, CellID=45081",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3396B, CellID=33962",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3396A, CellID=33961",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3663F, CellID=36636",Reliable,0,16,5,108,16,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3663E, CellID=36635",Reliable,0,19,10,235,30,2,0,2
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3663D, CellID=36634",Reliable,0,20,10,208,43,1,0,1
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3663C, CellID=36633",Reliable,0,42,7,113,22,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3663B, CellID=36632",Reliable,0,49,4,267,36,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3663A, CellID=36631",Reliable,0,51,17,246,55,2,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3203E, CellID=32035",Reliable,0,37,5,361,43,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3203D, CellID=32034",Reliable,0,28,11,307,55,1,0,3
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3203B, CellID=32032",Reliable,0,65,9,360,74,2,0,1
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3203A, CellID=32031",Reliable,0,27,12,290,51,3,0,3
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4127I, CellID=41279",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4127H, CellID=41278",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4127G, CellID=41277",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4127F, CellID=41276",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4127E, CellID=41275",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4127D, CellID=41274",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4127C, CellID=41273",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4127B, CellID=41272",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4127A, CellID=41271",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3061E, CellID=30615",Reliable,0,6,2,87,9,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3061D, CellID=30614",Reliable,0,17,12,194,24,2,0,1
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3061B, CellID=30612",Reliable,0,35,2,110,22,1,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3061A, CellID=30611",Reliable,0,37,7,158,19,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4181B, CellID=41812",Reliable,0,8,2,79,22,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS4181A, CellID=41811",Reliable,0,65,10,337,50,0,0,3
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3001I, CellID=30019",Reliable,1,13,107,75,5,0,0,1
2023-03-20 08:00,30,"RNCH-MC4-LUR/BSC6900UCell:Label=CS3001H, CellID=30018",Reliable,0,0,57,34,0,0,0,0
