Result Time,Granularity Period,Object Name,Reliability,50331745,50331746
,Minutes,,,None,bit
2023-03-20 08:00,30,"U_3884_SAN_FERNANDO_DE_APURE/ULoCell:NodeB Function Name=U_3884_SAN_FERNANDO_DE_APURE, Local Cell ID=8, Cell Name=N/A",Reliable,0,0
2023-03-20 08:00,30,"U_3093_PUERTO_AYACUCHO/ULoCell:NodeB Function Name=U_3093_PUERTO_AYACUCHO, Local Cell ID=0, Cell Name=N/A",Reliable,24515063,2228375174
2023-03-20 08:00,30,"U_3093_PUERTO_AYACUCHO/ULoCell:NodeB Function Name=U_3093_PUERTO_AYACUCHO, Local Cell ID=1, Cell Name=N/A",Reliable,4936118,3519621277
2023-03-20 08:00,30,"U_3093_PUERTO_AYACUCHO/ULoCell:NodeB Function Name=U_3093_PUERTO_AYACUCHO, Local Cell ID=2, Cell Name=N/A",Reliable,3590204,4899963568
2023-03-20 08:00,30,"U_3093_PUERTO_AYACUCHO/ULoCell:NodeB Function Name=U_3093_PUERTO_AYACUCHO, Local Cell ID=3, Cell Name=N/A",Reliable,25393338,2315080625
2023-03-20 08:00,30,"U_3093_PUERTO_AYACUCHO/ULoCell:NodeB Function Name=U_3093_PUERTO_AYACUCHO, Local Cell ID=4, Cell Name=N/A",Reliable,4485362,3540550507
2023-03-20 08:00,30,"U_3093_PUERTO_AYACUCHO/ULoCell:NodeB Function Name=U_3093_PUERTO_AYACUCHO, Local Cell ID=5, Cell Name=N/A",Reliable,3325067,5566532865
2023-03-20 08:00,30,"U_3093_PUERTO_AYACUCHO/ULoCell:NodeB Function Name=U_3093_PUERTO_AYACUCHO, Local Cell ID=6, Cell Name=N/A",Reliable,24363358,2558411312
2023-03-20 08:00,30,"U_3093_PUERTO_AYACUCHO/ULoCell:NodeB Function Name=U_3093_PUERTO_AYACUCHO, Local Cell ID=7, Cell Name=N/A",Reliable,4804443,3734371689
2023-03-20 08:00,30,"U_3093_PUERTO_AYACUCHO/ULoCell:NodeB Function Name=U_3093_PUERTO_AYACUCHO, Local Cell ID=8, Cell Name=N/A",Reliable,3250963,4869802271
2023-03-20 08:00,30,"U_3242_SAN_MIGUEL_DE_CUNAVICHE/ULoCell:NodeB Function Name=U_3242_SAN_MIGUEL_DE_CUNAVICHE, Local Cell ID=0, Cell Name=N/A",Reliable,19341005,3582094483
2023-03-20 08:00,30,"U_3242_SAN_MIGUEL_DE_CUNAVICHE/ULoCell:NodeB Function Name=U_3242_SAN_MIGUEL_DE_CUNAVICHE, Local Cell ID=1, Cell Name=N/A",Reliable,1029779,1640578964
2023-03-20 08:00,30,"U_3242_SAN_MIGUEL_DE_CUNAVICHE/ULoCell:NodeB Function Name=U_3242_SAN_MIGUEL_DE_CUNAVICHE, Local Cell ID=2, Cell Name=N/A",Reliable,11749041,4155804435
2023-03-20 08:00,30,"U_3989_CERRO_CAICET_AMA/ULoCell:NodeB Function Name=U_3989_CERRO_CAICET_AMA, Local Cell ID=0, Cell Name=N/A",Reliable,4925592,3721614830
2023-03-20 08:00,30,"U_3989_CERRO_CAICET_AMA/ULoCell:NodeB Function Name=U_3989_CERRO_CAICET_AMA, Local Cell ID=1, Cell Name=N/A",Reliable,4051336,3667728017
2023-03-20 08:00,30,"U_3989_CERRO_CAICET_AMA/ULoCell:NodeB Function Name=U_3989_CERRO_CAICET_AMA, Local Cell ID=2, Cell Name=N/A",Reliable,5171545,4014861687
2023-03-20 08:00,30,"U_3989_CERRO_CAICET_AMA/ULoCell:NodeB Function Name=U_3989_CERRO_CAICET_AMA, Local Cell ID=3, Cell Name=N/A",Reliable,6681189,4819311882
2023-03-20 08:00,30,"U_3989_CERRO_CAICET_AMA/ULoCell:NodeB Function Name=U_3989_CERRO_CAICET_AMA, Local Cell ID=4, Cell Name=N/A",Reliable,4106432,4488859612
2023-03-20 08:00,30,"U_3989_CERRO_CAICET_AMA/ULoCell:NodeB Function Name=U_3989_CERRO_CAICET_AMA, Local Cell ID=5, Cell Name=N/A",Reliable,6658768,4644911720
2023-03-20 08:00,30,"U_3989_CERRO_CAICET_AMA/ULoCell:NodeB Function Name=U_3989_CERRO_CAICET_AMA, Local Cell ID=6, Cell Name=N/A",Reliable,3539488,3585918489
2023-03-20 08:00,30,"U_3989_CERRO_CAICET_AMA/ULoCell:NodeB Function Name=U_3989_CERRO_CAICET_AMA, Local Cell ID=7, Cell Name=N/A",Reliable,3899038,4281276064
2023-03-20 08:00,30,"U_3989_CERRO_CAICET_AMA/ULoCell:NodeB Function Name=U_3989_CERRO_CAICET_AMA, Local Cell ID=8, Cell Name=N/A",Reliable,6193009,4530902290
2023-03-20 08:00,30,"U_3190_SAN_FERNANDO_NORTE/ULoCell:NodeB Function Name=U_3190_SAN_FERNANDO_NORTE, Local Cell ID=0, Cell Name=N/A",Reliable,2006867,4234512393
2023-03-20 08:00,30,"U_3190_SAN_FERNANDO_NORTE/ULoCell:NodeB Function Name=U_3190_SAN_FERNANDO_NORTE, Local Cell ID=1, Cell Name=N/A",Reliable,27119284,1975809528
2023-03-20 08:00,30,"U_3190_SAN_FERNANDO_NORTE/ULoCell:NodeB Function Name=U_3190_SAN_FERNANDO_NORTE, Local Cell ID=2, Cell Name=N/A",Reliable,21022557,2113649818
2023-03-20 08:00,30,"U_3190_SAN_FERNANDO_NORTE/ULoCell:NodeB Function Name=U_3190_SAN_FERNANDO_NORTE, Local Cell ID=3, Cell Name=N/A",Reliable,3109778,5420103292
2023-03-20 08:00,30,"U_3190_SAN_FERNANDO_NORTE/ULoCell:NodeB Function Name=U_3190_SAN_FERNANDO_NORTE, Local Cell ID=4, Cell Name=N/A",Reliable,30965564,1339080659
2023-03-20 08:00,30,"U_3190_SAN_FERNANDO_NORTE/ULoCell:NodeB Function Name=U_3190_SAN_FERNANDO_NORTE, Local Cell ID=5, Cell Name=N/A",Reliable,28031601,1436522974
2023-03-20 08:00,30,"U_3190_SAN_FERNANDO_NORTE/ULoCell:NodeB Function Name=U_3190_SAN_FERNANDO_NORTE, Local Cell ID=6, Cell Name=N/A",Reliable,2788151,5512715602
2023-03-20 08:00,30,"U_3190_SAN_FERNANDO_NORTE/ULoCell:NodeB Function Name=U_3190_SAN_FERNANDO_NORTE, Local Cell ID=7, Cell Name=N/A",Reliable,31856013,1544185006
2023-03-20 08:00,30,"U_3190_SAN_FERNANDO_NORTE/ULoCell:NodeB Function Name=U_3190_SAN_FERNANDO_NORTE, Local Cell ID=8, Cell Name=N/A",Reliable,28774233,1435416505
2023-03-20 08:00,30,"U_3026_ACHAGUAS/ULoCell:NodeB Function Name=U_3026_ACHAGUAS, Local Cell ID=0, Cell Name=N/A",Reliable,42663692,1110428744
2023-03-20 08:00,30,"U_3026_ACHAGUAS/ULoCell:NodeB Function Name=U_3026_ACHAGUAS, Local Cell ID=1, Cell Name=N/A",Reliable,4753493,4337383912
2023-03-20 08:00,30,"U_3026_ACHAGUAS/ULoCell:NodeB Function Name=U_3026_ACHAGUAS, Local Cell ID=2, Cell Name=N/A",Reliable,0,0
2023-03-20 08:00,30,"U_3026_ACHAGUAS/ULoCell:NodeB Function Name=U_3026_ACHAGUAS, Local Cell ID=3, Cell Name=N/A",Reliable,39603759,1092317096
2023-03-20 08:00,30,"U_3026_ACHAGUAS/ULoCell:NodeB Function Name=U_3026_ACHAGUAS, Local Cell ID=4, Cell Name=N/A",Reliable,3884962,4130291016
2023-03-20 08:00,30,"U_3026_ACHAGUAS/ULoCell:NodeB Function Name=U_3026_ACHAGUAS, Local Cell ID=5, Cell Name=N/A",Reliable,0,0
