2023-02-08 13:00,30,"U_4495_SANTA_INES_BRN/ULoCell:NodeB Function Name=U_4495_SANTA_INES_BRN, Local Cell ID=0, Cell Name=N/A",Unreliable,854839,301716,81377,561417,270035,16497,3545,3345,0,0,0,0,0,0,11184,189,125,161,119,140,270,274,484,667,1071,1643,3685,6672,10802,15865,16670,32612,51452,79983,87363,92845,111083,159840,218412,283395,291153,398305,298458,228238,242690,789960,0,0,0,0,0,0,0,0,0,0,0,854953,383047,1238000,,,,,,2289437,5350741314,0,163648,1150,2448,3426,7654,3224,45459,31895,12613,5706,5877,24777,21665,30048,35322,26165,34814,42310,56142,47368,77535,69799,96113,106534,54161,71506,38463,48284,31988,36100,5806,0,0,343,503,93,741,992,148,343,404,741,875,1000,849,,,,,,,,,2935549,5276024,472125,2935549,3457655,,,15,36,4,312,545,21,,,,,0,4,0,7.222,10.53,9.736,11,1.483,11,514,26078,
2023-02-08 13:00,30,"U_3790_LOS_CACHICATOS/ULoCell:NodeB Function Name=U_3790_LOS_CACHICATOS, Local Cell ID=5, Cell Name=N/A",Unreliable,273092,23650,11052,248054,23193,814,572,459,0,0,0,0,0,0,1254,214,391,445,492,725,1617,1908,2988,4603,5733,5698,6074,7432,9501,11722,10451,10111,8416,9948,8892,11359,23997,38239,49673,54364,34962,31297,15149,13136,17626,411163,0,0,0,0,0,0,0,0,0,0,0,154934,152888,307822,,,,,,381420,1591342583,0,58935,590,927,908,4927,1771,18323,12440,5149,7177,5431,5049,4459,4137,7421,6635,6617,5312,7973,9300,16012,19168,30904,16380,10298,10423,2992,4735,8832,10340,4257,0,0,85,291,0,202,940,0,87,253,206,602,980,336,,,,,,,,,870733,5660952,0,888503,2591467,,,4,42,0,95,661,0,,,,,0,323,0,1.96,11.283,9.684,14,0,32,640,25808,
2023-02-08 13:00,30,"U_3790_LOS_CACHICATOS/ULoCell:NodeB Function Name=U_3790_LOS_CACHICATOS, Local Cell ID=4, Cell Name=N/A",Unreliable,821862,213344,69564,615849,188116,10487,4331,3079,0,0,0,0,0,0,8726,8972,8705,7935,9517,9029,19206,20865,34394,38477,54362,69329,122855,166988,218425,281737,233907,381397,439017,618229,517597,465745,519791,461675,500545,507974,371035,383465,211895,126017,85975,157853,0,0,0,0,0,0,0,0,0,0,0,623533,481553,1105086,,,,,,17941749,1786742759,0,152113,21929,25659,15070,29307,17434,48772,43889,43237,16609,17511,42300,40073,113328,33885,35965,40997,41730,38524,67841,38761,69864,60388,22658,2989,10852,385,10690,2243,82,1,0,0,306,429,147,891,1000,535,306,306,891,891,1000,999,,,,,,,,,969139,2467643,115106,969139,970109,,,26,61,10,269,489,38,,,,,38,1000,0,2.59,6.298,2.906,6.629,0.589,24,335,22147,
2023-02-08 13:00,30,"U_3790_LOS_CACHICATOS/ULoCell:NodeB Function Name=U_3790_LOS_CACHICATOS, Local Cell ID=3, Cell Name=N/A",Unreliable,133873,13720,3711,119446,13639,552,132,104,0,0,0,0,0,0,368,72,69,203,195,239,537,509,884,1170,2114,3596,6378,9241,15207,30775,31989,39891,31615,23889,7720,3544,2737,3195,2060,951,268,150,63,26,6,5,0,0,0,0,0,0,0,0,0,0,0,4105,147218,151323,,,,,,249310,580230937,0,11465,540,431,429,2063,439,4396,3078,1175,2039,2903,4590,6476,9570,15497,22219,32909,21324,7862,1306,390,137,56,23,4,2,0,0,0,0,0,0,0,42,254,0,132,998,0,53,173,165,533,790,242,,,,,,,,,318415,2881410,0,403057,1315764,,,2,48,0,85,711,0,,,,,0,824,0,1.512,12.943,11.427,14,0,76,644,16126,
2023-02-08 13:00,30,"U_3790_LOS_CACHICATOS/ULoCell:NodeB Function Name=U_3790_LOS_CACHICATOS, Local Cell ID=2, Cell Name=N/A",Unreliable,265054,37288,13210,226950,35145,1481,945,533,0,0,0,0,0,0,1473,1073,461,616,772,1092,2297,2498,3066,3535,4554,5596,9421,13778,16891,24886,35976,52420,44343,38070,25951,17111,21334,26482,40883,69243,65697,50620,22402,12308,13688,202847,0,0,0,0,0,0,0,0,0,0,0,147919,167649,315568,,,,,,355073,1361722942,0,54216,928,1291,1422,3006,1936,13828,8592,3403,5292,5038,7561,10014,8417,11458,11414,16129,15643,12649,10284,10898,12798,25638,18819,15728,12080,2991,3964,5458,4000,673,0,0,87,315,0,240,921,0,87,264,240,727,999,331,,,,,,,,,745674,4195651,0,746420,2252792,,,5,34,0,112,539,0,,,,,0,8,0,1.872,7.791,7.801,13,0,9,571,23112,
2023-02-08 13:00,30,"U_3790_LOS_CACHICATOS/ULoCell:NodeB Function Name=U_3790_LOS_CACHICATOS, Local Cell ID=1, Cell Name=N/A",Unreliable,762991,204934,85342,571131,170702,11914,5357,3887,0,0,0,0,0,0,12565,8883,10072,10785,15106,15720,24090,24421,33116,33710,43048,48678,68549,85346,110714,157229,131294,218771,214559,283025,235072,222499,256327,231025,231352,237139,183248,199637,115866,75987,48491,50533,0,0,0,0,0,0,0,0,0,0,0,596597,456888,1053485,,,,,,8297982,1971459196,0,109634,36148,40511,19692,23013,18755,38712,28963,30085,18416,19928,42367,38805,79685,39541,38183,45200,42427,44836,66525,41739,72079,74368,16164,5082,11283,369,7364,3517,94,0,0,0,292,394,231,805,1000,307,292,293,805,808,1000,996,,,,,,,,,1074979,2644675,233099,1074979,1079296,,,31,89,11,273,547,98,,,,,1,81,0,2.955,5.857,3.668,8,0.941,18,338,21655,
2023-02-08 13:00,30,"U_3790_LOS_CACHICATOS/ULoCell:NodeB Function Name=U_3790_LOS_CACHICATOS, Local Cell ID=0, Cell Name=N/A",Unreliable,127693,29564,3040,98278,28515,598,165,137,0,0,0,0,0,0,366,255,106,133,108,158,450,549,1284,2667,7156,12407,14716,11496,15007,24604,24067,21493,19535,17169,12126,10912,8918,6044,3306,1537,655,263,68,17,10,37,0,0,0,0,0,0,0,0,0,0,0,23575,136728,160303,,,,,,277555,505512584,0,17320,291,536,560,1070,1041,4092,4451,4193,5770,6103,6402,7721,8587,15140,11956,18549,17230,9809,7190,5188,3199,2827,917,90,39,26,3,0,3,0,0,0,44,282,0,121,990,0,72,191,198,540,614,233,,,,,,,,,276752,3079470,0,450736,1187777,,,3,38,0,81,723,0,,,,,0,2,0,1.427,13.438,11.75,14,0,62,646,17007,
2023-02-08 13:00,30,"U_3017_VIAL_MOCHIMA_CUMANA_SUC/ULoCell:NodeB Function Name=U_3017_VIAL_MOCHIMA_CUMANA_SUC, Local Cell ID=5, Cell Name=N/A",Unreliable,633507,109819,28204,522976,102821,5106,1680,924,0,0,0,0,0,0,3235,7681,11393,9776,8881,11369,17475,23272,31352,40621,56809,70790,96483,114648,125117,150419,140506,167830,183201,220797,229028,203627,213661,177837,185601,192998,159681,190167,154248,114419,68177,155092,0,0,0,0,0,0,0,0,0,0,0,280867,490675,771542,,,,,,1808139,2188439618,0,0,0,0,0,262,0,0,254821,34,35034,28610,112833,39900,24587,31736,17874,29348,17190,19486,22496,20301,21342,43956,19921,15126,9303,4488,1869,558,347,120,0,0,214,408,63,357,843,80,214,252,357,421,1000,847,,,,,,,,,1196073,2813859,283130,1196073,1412129,,,17,50,4,229,596,40,,,,,0,8,0,4.41,10.61,12.35,13,1.044,212,572,22427,96
2023-02-08 13:00,30,"U_3017_VIAL_MOCHIMA_CUMANA_SUC/ULoCell:NodeB Function Name=U_3017_VIAL_MOCHIMA_CUMANA_SUC, Local Cell ID=4, Cell Name=N/A",Unreliable,287100,49062,7898,239470,45033,2187,307,103,0,0,0,0,0,0,1237,226,2908,1693,2081,2557,3531,4118,5216,6183,7791,10154,17170,24831,33508,41015,35194,46370,45213,57403,48128,42895,43641,36725,31506,27850,20517,20957,11241,7225,7783,21513,0,0,0,0,0,0,0,0,0,0,0,118391,225687,344078,,,,,,596001,1680084338,0,0,0,0,0,406,0,0,62396,0,7291,11283,17899,16699,16734,23464,18577,24576,18981,24621,19868,17552,21177,19390,6778,6202,2121,2273,1240,1009,1425,2116,0,0,95,315,0,247,973,0,97,211,251,549,983,452,,,,,,,,,921791,7576275,0,937732,2039361,,,6,44,0,192,730,0,,,,,0,149,0,3.436,13.62,13.89,14,0,102,717,19280,39
2023-02-08 13:00,30,"U_3017_VIAL_MOCHIMA_CUMANA_SUC/ULoCell:NodeB Function Name=U_3017_VIAL_MOCHIMA_CUMANA_SUC, Local Cell ID=3, Cell Name=N/A",Unreliable,343963,63478,11957,281597,58511,2859,475,521,0,0,0,0,0,0,1536,4754,3504,3843,4500,4036,7599,8848,14425,15339,20616,23656,36546,50687,69309,88753,69727,88642,80445,98203,78467,65540,65059,55034,48508,43290,30152,24291,12032,7405,7348,12667,0,0,0,0,0,0,0,0,0,0,0,126778,292613,419391,,,,,,713406,1531238359,0,0,0,0,0,112,0,0,104631,74,16001,18196,31785,25008,22586,26426,18393,25906,17407,21359,16275,14526,15453,22422,10344,10027,1290,801,186,58,73,52,0,0,116,338,3,249,942,2,116,203,249,438,999,572,,,,,,,,,837625,3955286,3411,838463,1464379,,,10,47,0,218,660,1,,,,,0,173,0,3.337,12.583,13.388,14,0.027,157,688,18578,59
2023-02-08 13:00,30,"U_3017_VIAL_MOCHIMA_CUMANA_SUC/ULoCell:NodeB Function Name=U_3017_VIAL_MOCHIMA_CUMANA_SUC, Local Cell ID=2, Cell Name=N/A",Unreliable,590665,88977,35525,500808,82776,4052,1738,1291,0,0,0,0,0,0,4634,2949,3202,6933,6006,8142,14827,18782,33691,57895,92312,101329,108908,113973,136517,181430,174617,221877,211477,251217,228103,171317,141523,98229,83981,78381,55513,52367,28383,12952,5065,6141,0,0,0,0,0,0,0,0,0,0,0,143615,571562,715177,,,,,,1731750,1644038093,0,0,0,0,0,896,0,0,275572,23,48932,28814,75844,39099,28278,32725,24742,32067,26025,25848,21459,15711,12855,13759,5588,3513,1520,1253,418,150,78,8,0,0,198,368,38,317,755,36,198,244,317,391,1000,813,,,,,,,,,893602,2466822,78918,893602,1099141,,,17,42,3,256,584,31,,,,,0,51,0,4.063,9.815,12.781,13,0.471,190,572,18228,60
2023-02-08 13:00,30,"U_3017_VIAL_MOCHIMA_CUMANA_SUC/ULoCell:NodeB Function Name=U_3017_VIAL_MOCHIMA_CUMANA_SUC, Local Cell ID=1, Cell Name=N/A",Unreliable,464063,61081,15556,401297,57896,2492,1633,745,0,0,0,0,0,0,1171,746,792,1428,1359,1838,3460,4315,7089,9250,14014,20939,42746,59752,89665,107365,66677,98776,85269,111052,81390,71588,76996,67267,58638,51469,33499,30284,12568,5927,5752,8474,0,0,0,0,0,0,0,0,0,0,0,203216,337512,540728,,,,,,875204,2515151407,0,0,0,0,0,11,0,0,95046,54,15453,16494,35903,28518,29375,38443,27200,38500,31045,39264,30661,25438,23235,25048,15244,12935,6319,4324,1481,542,153,42,0,0,150,320,7,374,983,7,150,249,374,625,1000,601,,,,,,,,,1378971,7121405,13776,1378971,2294461,,,11,61,0,303,706,3,,,,,0,31,0,4.974,12.777,13.29,14,0.094,75,702,17616,14
2023-02-08 13:00,30,"U_3017_VIAL_MOCHIMA_CUMANA_SUC/ULoCell:NodeB Function Name=U_3017_VIAL_MOCHIMA_CUMANA_SUC, Local Cell ID=0, Cell Name=N/A",Unreliable,653860,129726,34067,523637,120194,6136,2375,1518,0,0,0,0,0,0,3617,3923,2129,3968,4772,6401,13004,17911,26929,39981,62902,70873,97082,114697,136430,159227,134143,172259,178657,221668,181802,137929,138405,112060,107977,106645,81235,84399,43878,22305,19791,42562,0,0,0,0,0,0,0,0,0,0,0,313811,503854,817665,,,,,,1865566,3271074209,0,0,0,0,0,290,0,0,200899,5,44491,22770,74908,42955,32058,43122,30233,41719,31357,32922,27445,25573,25943,31537,25723,27115,19486,16888,7750,7809,3499,1168,0,0,227,373,28,488,967,38,227,279,488,603,1000,813,,,,,,,,,1791115,6129270,100762,1791115,2203093,,,17,41,2,335,628,16,,,,,0,11,0,6.117,12.568,12.513,13,0.49,95,577,19210,34
2023-02-08 13:00,30,"U_4357_PANTONO_SUC/ULoCell:NodeB Function Name=U_4357_PANTONO_SUC, Local Cell ID=5, Cell Name=N/A",Unreliable,58267,12384,7183,47114,9522,1227,286,118,0,0,0,0,0,0,1249,1,4,7,2,5,39,64,169,448,833,1391,2516,3754,3520,2989,2145,1937,1948,2458,2226,2247,2829,2998,3768,5070,5706,9117,7998,7399,10455,199776,0,0,0,0,0,0,0,0,0,0,0,29881,47966,77847,,,,,,80245,341536049,0,21837,28,95,113,381,137,5032,4341,504,1229,402,848,882,1288,1946,3437,2034,1995,2160,2117,974,7516,7047,690,3001,1672,831,1015,403,1063,2829,0,0,21,190,0,46,599,0,27,254,60,554,780,84,,,,,,,,,186011,3294147,0,238476,2214417,,,0,11,0,18,628,0,,,,,0,0,0,0.617,8.385,13.158,14,0,1,925,27209,
2023-02-08 13:00,30,"U_4357_PANTONO_SUC/ULoCell:NodeB Function Name=U_4357_PANTONO_SUC, Local Cell ID=4, Cell Name=N/A",Unreliable,141127,28872,14843,116072,20075,3092,1016,872,0,0,0,0,0,0,2165,16,45,177,177,250,303,128,205,247,254,283,482,724,1024,1499,1449,2181,2532,4343,4521,4892,6138,8004,10154,13362,15722,26921,23753,22217,30202,385951,0,0,0,0,0,0,0,0,0,0,0,108146,76741,184887,,,,,,197281,1203017644,0,38631,82,219,154,623,316,10968,8989,1461,1840,1249,2049,1722,1407,1985,2335,1819,1443,2911,5046,4681,5855,20594,4222,11604,8730,4688,4511,3584,8630,22539,0,0,51,276,0,124,899,0,54,270,131,657,937,189,,,,,,,,,658549,7196506,0,702827,3484386,,,0,4,0,41,312,0,,,,,0,8,0,1.557,12.588,12.497,14,0,4,926,28251,
2023-02-08 13:00,30,"U_4357_PANTONO_SUC/ULoCell:NodeB Function Name=U_4357_PANTONO_SUC, Local Cell ID=3, Cell Name=N/A",Unreliable,154378,33654,28420,122597,24059,4267,1968,1487,0,0,0,0,0,0,3514,35,32,81,81,80,112,91,127,182,221,321,492,762,968,1329,1310,2313,2698,4239,4381,4998,6399,8659,11727,15872,18852,29223,27132,25499,34900,469437,0,0,0,0,0,0,0,0,0,0,0,116238,100232,216470,,,,,,232626,1085840158,0,55599,108,225,169,1855,535,12384,11300,2258,1632,863,1934,1793,1541,2124,2828,2099,2020,3057,5780,5359,5975,27594,6089,10585,10695,4187,5830,4787,8414,16851,0,0,60,290,0,129,633,0,61,273,133,601,970,219,,,,,,,,,593336,3713587,0,611687,2709297,,,0,3,0,38,503,0,,,,,0,9,0,1.581,8.823,12.178,14,0,8,926,28389,
2023-02-08 13:00,30,"U_4357_PANTONO_SUC/ULoCell:NodeB Function Name=U_4357_PANTONO_SUC, Local Cell ID=2, Cell Name=N/A",Unreliable,85870,19108,5351,67965,15554,1718,407,226,0,0,0,0,0,0,653,65,22,19,39,35,84,146,259,324,611,1088,1728,2297,2628,2933,2510,3360,4144,6427,8782,6464,8335,8856,10357,13762,13675,18736,14759,12081,16345,199970,0,0,0,0,0,0,0,0,0,0,0,59693,50657,110350,,,,,,126708,611368459,0,26648,81,151,157,936,149,6628,4714,914,1246,571,1177,1231,954,1303,1095,1271,1496,2385,2360,2256,3912,13289,4019,4112,5037,1866,2293,3981,6435,7683,0,0,30,219,0,71,680,0,37,233,87,565,815,131,,,,,,,,,334488,4645038,0,410415,2553344,,,0,7,0,28,510,0,,,,,0,39,0,0.798,7.902,11.122,14,0,14,924,27212,
2023-02-08 13:00,30,"U_4357_PANTONO_SUC/ULoCell:NodeB Function Name=U_4357_PANTONO_SUC, Local Cell ID=1, Cell Name=N/A",Unreliable,163334,36922,9702,129863,28592,3537,809,533,0,0,0,0,0,0,1244,214,27,59,84,106,199,115,144,204,312,564,1033,1353,1771,2378,2373,3615,4334,6793,7149,7971,9484,12051,15304,19137,20843,26697,23154,20616,25968,420318,0,0,0,0,0,0,0,0,0,0,0,142953,67069,210022,,,,,,239109,1487724341,0,33830,86,167,172,668,293,11355,5751,1087,1591,764,1863,1963,1642,1778,1394,2087,2065,5037,6098,5547,5884,16286,8853,10071,12387,5784,6827,7198,17601,33893,0,0,58,263,0,159,926,0,62,263,168,733,937,221,,,,,,,,,816433,8341926,0,871327,3694267,,,0,4,0,66,449,0,,,,,0,21,0,1.629,11.118,10.206,14,0,8,923,27114,
2023-02-08 13:00,30,"U_4357_PANTONO_SUC/ULoCell:NodeB Function Name=U_4357_PANTONO_SUC, Local Cell ID=0, Cell Name=N/A",Unreliable,118656,27801,7095,93260,21520,2912,601,363,0,0,0,0,0,0,850,9,33,27,31,31,57,45,88,121,201,386,1016,1424,1801,2331,2623,4195,4913,8128,8745,10176,13668,15938,19920,25387,24752,34306,26550,21921,30125,289112,0,0,0,0,0,0,0,0,0,0,0,85767,67787,153554,,,,,,165833,807125057,0,35901,84,302,150,2505,422,8342,6520,1253,1200,636,1325,1458,1173,1977,1524,1651,1873,2668,3400,3880,5049,17687,8143,5529,10009,3713,3676,2629,7494,11381,0,0,42,237,0,102,724,0,47,256,113,621,897,166,,,,,,,,,440916,3074766,0,491545,2656120,,,0,4,0,39,323,0,,,,,0,1000,0,1.103,6.516,10.802,14,0,7,924,27479,
2023-02-08 13:00,30,"U_4502_MOCHIMA_SUC/ULoCell:NodeB Function Name=U_4502_MOCHIMA_SUC, Local Cell ID=2, Cell Name=N/A",Unreliable,1809,176,486,1600,93,50,35,31,0,0,0,0,0,0,48,1,1,0,0,15,28,13,10,13,10,31,24,23,17,33,18,29,40,94,121,151,161,219,201,237,205,252,232,246,234,10899,0,0,0,0,0,0,0,0,0,0,0,1068,1403,2471,,,,,,2471,13470850,0,728,1,5,1,4,17,199,182,30,37,11,31,41,29,18,11,18,36,12,50,17,120,119,40,239,58,56,37,16,50,258,0,0,0,61,0,1,197,0,9,250,20,508,69,2,,,,,,,,,7356,1393635,0,106609,3678000,,,0,0,0,0,95,0,,,,,0,0,0,0.02,2.764,14,14,0,0,930,29341,0
