Result Time,Granularity Period,Object Name,Reliability,"67179298","67179299","67179302","67179329","67179330","67179331","67179332","67179333","67179334","67179335","67179336","67179337","67179338","67179339","67179340","67179341","67179342","67179343","67179344","67179345","67179346","67179347","67179348","67179457","67179458","67179459","67179460","67179461","67179462","67179463","67179464","67179465","67179466","67179467","67179468","67179469","67179470","67179471","67179472","67179473","67179474","67179475","67179476","67179633","67179634","67179649","67179650","67189400","67189401","67190586","67190587","67190588","67190589","67192607","67196198","67196199","67196200","67196201","67199510","73403798","73421887","73423486","73423488","73423490","73423492","73423494","73423496","73423498","73423502","73423504","73423506","73423508","73423510","73439969","73441146","73441147","73441148","73441149","73441150","73441151","73441152","73441153","73441154","73441155","73441156","73441157"
,Minutes,,,None,None,ms,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ms,None,ms,None,None,None,None,None,None,None,None,None,None,None,None,ms,None,None,None,None,None,None,None,None,None,None,None,None
2023-02-07 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3668E, CellID=36685",Reliable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-02-07 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3668D, CellID=36684",Reliable,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-02-07 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3864F, CellID=38646",Reliable,534,523,4050,12,0,164,0,62,12,0,26,0,0,16,0,172,9,0,10,45,1,8,0,12,0,158,0,62,12,0,26,0,0,16,0,166,8,0,10,45,1,7,0,510,498,27,25,0,0,537,520,3,0,0,0,0,0,0,527,556,2530,38,123,98,16,0,0,61,90,0,3,0,108,1464.4,33,33,31,27,,,21,21,19,,16,
2023-02-07 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3864E, CellID=38645",Reliable,270,268,4570,8,0,134,0,41,4,0,22,0,0,2,0,47,3,0,0,6,1,2,0,8,0,134,0,41,4,0,22,0,0,2,0,45,3,0,0,6,1,2,0,265,263,5,5,0,0,270,263,4,1,0,0,0,0,0,523,280,2460,31,173,40,3,4,3,15,1,0,0,0,0,1524,36,33,30,22,27,23,23,,24,,,
2023-02-07 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3864D, CellID=38644",Reliable,134,134,1820,0,0,40,0,11,4,0,10,0,0,0,0,30,0,0,2,37,0,0,0,0,0,40,0,11,4,0,10,0,0,0,0,30,0,0,2,37,0,0,0,132,132,2,2,0,0,134,133,1,0,0,0,0,0,0,527,135,2160,43,86,2,0,0,0,0,0,0,0,0,3,1800,37,36,30,,,,,23,,,,
2023-02-07 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3453F, CellID=34536",Reliable,659,658,8840,15,0,256,0,78,10,0,60,0,0,6,0,139,15,1,3,76,1,5,0,15,0,253,0,78,10,0,60,0,0,6,0,135,15,1,3,76,1,5,0,642,635,23,23,5,5,665,650,7,1,4,0,0,0,0,515,682,2790,80,62,212,215,72,23,0,0,2,0,0,0,1274.348,25,25,26,26,26,23,,,,19,,
2023-02-07 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3453E, CellID=34535",Reliable,280,279,2460,1,0,124,0,28,4,0,19,0,0,4,0,51,5,1,3,38,1,1,0,1,0,123,0,28,4,0,19,0,0,4,0,51,5,1,3,38,1,1,0,271,270,9,9,0,0,280,278,1,0,0,0,0,0,0,477,285,2420,16,111,77,40,31,5,0,0,0,0,0,0,1443.333,26,31,27,25,28,21,,,,,,
2023-02-07 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3453D, CellID=34534",Reliable,421,419,2950,15,0,112,0,56,14,0,60,0,0,8,0,68,4,1,9,73,0,1,0,15,0,111,0,56,14,0,60,0,0,8,0,67,4,1,9,73,0,1,0,407,405,14,14,4,4,421,411,8,0,8,0,0,0,0,534,427,1470,52,179,131,44,5,0,5,0,0,0,0,1,1117.857,25,27,27,26,23,,20,25,,,,
