Result Time,Granularity Period,Object Name,Reliability,"67192114","67192115","67192364","67192365","67192366","67192367","67192368","67192369","67192370","67192371","67192372","67192373","67192374","67192470","67192471","67192472","67192473","67192474","67192475","67192476","67192477","67192480","67192481","67192482","67192483","67192486","67192969","67192970","67192971","67192972","67192973","67192974","67194873","67194875","67194889","67195485","67195486","67195487","67195488","67203850","67203932","67204266","67204267","67204268","67204269","67204513","67204514","67204515","73393832","73393833","73393834","73393914","73403761","73410485","73410507","73424199","73424202","73441239","73441240"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,byte,None,None,None,None,None,None,byte,byte,byte,None,None,None,None,None,kbit/s,None,None,None,None,kbit/s,kbit/s,kbit/s,None,None,None,byte,None,kbit/s,None,None,None,None,None
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427I, CellID=44279",Reliable,404,401,32,68,31,815,815,123,123,0,0,0,0,400,477,0,0,0,0,323,363,50,34,306,256,45376515,0,404,0,0,401,0,0,43561460,0,0,0,0,0,23.244,17.324,0,0,11.436,11.239,,17.969,,0,0,0,0,38,,0,0,38,0,23.244
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427H, CellID=44278",Reliable,108,107,15,16,3,505,505,71,72,0,0,0,0,38,49,0,0,0,0,29,31,13,9,155,130,17589548,0,108,0,0,107,0,0,16691480,0,0,0,0,0,6.619,28.372,0,0,4.225,2.308,,31.41,,1,0,0,0,12,,0,0,12,0,6.619
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427D, CellID=44274",Reliable,809,809,51,120,44,439,441,72,72,0,0,1,1,353,409,0,0,0,0,282,316,46,29,546,379,75560360,0,809,0,0,809,0,0,74638820,0,0,0,0,0,32.794,25.489,0,0.392,17.944,14.453,,26.572,,0,0,0,0,47,,0,0,47,0,32.794
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427C, CellID=44273",Reliable,558,558,52,106,52,1032,1031,83,84,0,0,2,2,567,653,0,0,0,0,418,484,104,20,384,322,49941869,0,558,0,0,558,0,0,48434160,0,0,0,0,0,25.269,20.538,0,0,13.897,11.292,,21.512,,0,0,0,0,40,,0,0,40,0,25.269
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427B, CellID=44272",Reliable,78,78,10,17,7,863,863,89,89,0,0,0,0,41,50,0,0,0,0,25,25,7,4,118,104,21547201,0,78,0,0,78,0,0,18921720,0,0,0,0,0,7.014,33.887,0,0,2.111,4.903,,38.569,,0,0,0,0,14,,0,0,14,0,7.014
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427A, CellID=44271",Reliable,842,841,52,126,39,700,699,139,139,0,0,1,1,346,421,0,0,0,0,253,289,90,70,671,533,86738383,0,842,0,0,841,0,0,84778280,0,0,0,0,0,37.592,23.898,0,0,17.272,20.306,,24.854,,0,0,0,0,51,,0,0,51,0,37.592
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427G, CellID=44277",Reliable,1419,636,54,149,51,1266,1264,91,91,0,0,1,1,7,14,0,0,0,0,0,0,86,48,459,378,59851871,0,1419,0,0,636,0,0,57321140,0,0,0,0,0,43.236,17.423,0,0,18.911,24.231,,17.997,,185,0,0,0,56,,0,0,56,0,43.236
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427F, CellID=44276",Reliable,539,539,34,64,24,590,590,96,95,0,0,1,1,579,673,0,0,0,0,405,478,40,29,376,316,51148331,0,539,0,0,539,0,0,49708440,0,0,0,0,0,23.908,20.756,0,0,11.892,11.542,,21.596,,0,0,0,0,38,,0,0,38,0,23.908
