Result Time,Granularity Period,Object Name,Reliability,"67179777","67179778","67179779","67179780","67179781","67179782","67180067","67180068","67180069","67180074","67180076","67180077","67180078","67180079","67180080","67180081","67180082","67180083","67189568","67189572","67190467","67190468","67190469","67190470","67190505","67190506","67190518","67190840","67190841","67191786","67191791","67191818","67191835","67192207","67192208","67192597","67192598","67192599","67192600","67192601","67192602","67192975","67192976","67192977","67192978","67192979","67192980","67196204","67196205","67196233","67196302","73393846","73394051","73394052","73394073","73403805","73403806","73403807","73403842","73421882","73421883","73421886","73422166","73426209","73428672","73428903","73428904","73429092","73429099","73429102","73429471"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427I, CellID=44279",Reliable,3,3,104,135,142,249,0,0,0,0,0,0,9,0,0,0,3,0,0,10,3,0,0,0,3,47,104,0,0,0,125,87,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,3,0,0,102,107,181,,96,79,1,4,0,26,0,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427H, CellID=44278",Reliable,1,1,12,42,46,56,0,0,0,0,0,0,4,0,0,0,1,0,0,2,1,0,0,0,1,16,12,0,0,0,29,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,29,32,40,,18,24,0,0,0,3,0,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427D, CellID=44274",Reliable,2,2,195,283,292,451,0,0,0,0,0,0,19,0,0,0,2,0,1,21,2,0,0,0,1,84,195,0,0,0,254,217,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,2,0,0,238,241,330,,183,192,3,5,0,75,1,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427C, CellID=44273",Reliable,2,2,126,209,228,342,0,0,0,0,0,0,13,0,0,0,2,0,1,19,2,0,0,0,1,82,126,0,0,0,140,139,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,2,0,0,161,174,235,,106,119,3,3,8,30,1,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427B, CellID=44272",Reliable,0,0,17,31,35,53,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,5,17,0,0,0,20,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,24,25,36,,13,18,1,0,0,2,0,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427A, CellID=44271",Reliable,1,2,180,275,285,483,0,0,0,0,0,0,25,0,0,0,2,0,1,23,2,0,0,0,0,82,180,0,0,0,277,203,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,1,0,0,222,225,354,,195,169,2,4,0,63,1,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427G, CellID=44277",Reliable,11,11,427,412,447,696,0,0,0,0,0,1,39,0,0,0,11,0,6,27,11,0,0,0,4,138,427,0,0,0,418,343,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,11,0,0,354,361,459,,295,277,16,8,0,149,0,2,0,0,0,0
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427F, CellID=44276",Reliable,2,2,115,188,199,299,0,0,0,0,0,0,16,0,0,0,2,0,0,13,2,0,0,0,2,79,115,0,0,0,128,127,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,2,0,0,159,165,234,,101,113,4,0,0,34,1,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427E, CellID=44275",Reliable,0,0,6,37,38,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,6,0,0,0,17,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,27,28,23,,15,25,0,0,0,2,0,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4565D, CellID=45654",Reliable,0,0,1,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,10,,4,0,0,0,0,0,0,0,0,0,0,0
