Result Time,Granularity Period,Object Name,Reliability,"67183986","67183990","67183993","67183994","67183995","67183996","67183997","67183998","67183999","67184000","67184001","67184002","67184003","67184004","67184005","67184006","67184007","67184008","67184009","67184010","67184011","67184012","67184014","67184015","67184016","67184017","67184018","67184019","67184020","67184021","67184022","67184023","67184024","67184025","67184026","67184027","67184028","67184029","67184030","67184031","67184032","67189903","67189905","67192689","67192690","67202812","67202816","67202819","67202820","67202821","67202822","67202823","67202824","67202825","67202826","67202827","67202828","67202829","67202830","67202831","67202832","67202833","67202834","67202835","67202836","67202837","67202838","67202840","67202841","67202842","67202843","67202844","67202845","67202846","67202847","67202848","67202849","67202850","67202851","67202852","67202853","67202854","67202855","67202856","67202857","67202858","67202859","67202860","67203449","67203450","67203451","67203452","67203453","67203454","67203455","67203456","67203457","67203458","67203459","67203460","67204482","67204483","73393908","73393910"
,Minutes,,,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,None,None,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit/s,kbit/s,bit,bit
2023-02-07 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427I, CellID=44279",Reliable,0,0,0,0,0,0,0,0,0,0,8586560,205440,9280,0,84677120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812800,28798400,1392000,58880,0,0,0,0,0,0,0,6160040,9514952,2,0,,,,,,,,,,,3.839,9.082,9.28,,18.727,,,,,,,,,,,,,,,,3.559,7.985,17.313,62.638,,,,,,,,1.599,2.264,17449.533,20697.637,0,0,30750.938,8464.688,0,0,0,81141.25,0,0,,,0,0
2023-02-07 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427H, CellID=44278",Reliable,0,0,0,0,0,0,0,0,0,0,1444160,0,0,102400,12300800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598400,4175680,606080,0,0,0,0,0,0,0,0,1749200,2355384,0.533,0,,,,,,,,,,,4.379,,,29.767,12.442,,,,,,,,,,,,,,,,3.782,8.493,19.832,,,,,,,,,1.819,2.129,5124.882,4806.398,0,0,5023.125,1390.625,0,100,0,11525,0,0,,,0,0
2023-02-07 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427D, CellID=44274",Reliable,0,0,0,0,0,0,0,0,0,0,4661120,0,65280,1411520,25412160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881920,25771840,4218240,0,0,0,0,0,0,0,0,3769712,7097336,2.217,0,,,,,,,,,,,5.622,,25.108,30.779,14.133,,,,,,,,,,,,,,,,3.564,10.394,20.502,,,,,,,,,1.652,2.35,17360.776,23574.967,0,0,30560.313,4533.438,0,1286.563,0,23555.938,0,0,,,0,0
2023-02-07 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427C, CellID=44273",Reliable,0,0,0,0,0,0,0,0,0,0,8388800,229440,171520,120640,72502720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926080,24474720,1436160,0,0,0,0,0,0,0,0,6057888,9525904,2.817,0,,,,,,,,,,,3.044,10.843,14.585,12.064,19.102,,,,,,,,,,,,,,,,3.566,7.777,20.036,,,,,,,,,1.64,2.262,16551.199,27554.84,0,0,26888.906,8510.938,0,117.813,0,69071.25,0,0,,,0,0
2023-02-07 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427B, CellID=44272",Reliable,0,0,0,0,0,0,0,0,0,0,1846080,0,19840,460800,17387520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602560,4515840,1034560,0,0,0,0,0,0,0,0,2036232,2608880,0.233,0,,,,,,,,,,,5.613,,0.832,26.182,23.751,,,,,,,,,,,,,,,,3.634,7.971,19.269,,,,,,,,,1.863,2.124,1460.728,1659.774,0,0,5785.313,1814.063,0,450,0,16368.438,0,0,,,0,0
2023-02-07 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427A, CellID=44271",Reliable,0,0,0,0,0,0,0,0,0,0,6209280,0,40640,275520,74983040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804160,19118560,1732160,188160,0,0,0,0,0,0,0,5572152,9141456,1.9,0,,,,,,,,,,,5.02,,1.857,24.339,20.055,,,,,,,,,,,,,,,,3.593,7.664,17.668,40.727,,,,,,,,1.678,2.244,7205.165,10061.366,0,0,21628.281,5973.438,183.75,269.063,0,71375,0,0,,,0,0
2023-02-07 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427G, CellID=44277",Reliable,0,0,0,0,0,0,0,0,0,0,5043200,0,111040,1656320,49776320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2330240,12359360,2708160,58880,0,0,0,0,0,0,0,4188840,7453136,1.317,0,,,,,,,,,,,4.914,,1.812,29.556,16.929,,,,,,,,,,,,,,,,3.591,7.909,19.951,62.638,,,,,,,,1.653,2.295,8671.477,12516.315,0,0,16677.5,4948.438,57.5,1617.5,0,47210.625,0,0,,,0,0
2023-02-07 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427F, CellID=44276",Reliable,0,0,0,0,0,0,0,0,0,0,5268480,12800,251200,1089600,75717760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1863680,36138720,4014720,0,0,0,0,0,0,0,0,6262816,10511704,2.333,0,,,,,,,,,,,4.909,0.517,14.338,20.126,22.113,,,,,,,,,,,,,,,,3.593,9.184,20.299,,,,,,,,,1.639,2.3,19921.303,28704.521,0,0,40473.906,5333.75,0,1062.813,0,73045,0,0,,,0,0
2023-02-07 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427E, CellID=44275",Reliable,0,0,0,0,0,0,0,0,0,0,2125760,0,0,296320,13915520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962240,3983360,952960,2560,0,0,0,0,0,0,0,2195424,2883032,0.45,0,,,,,,,,,,,6.435,,,30.126,17.822,,,,,,,,,,,,,,,,3.799,7.727,21.792,2.327,,,,,,,,1.858,2.105,3689.75,5859.039,0,0,5178.438,2067.5,2.5,288.125,0,13008.438,0,0,,,0,0
2023-02-07 14:30,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4565D, CellID=45654",Reliable,0,0,0,0,0,0,0,0,0,0,180480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141120,0,0,0,0,0,0,0,0,0,0,194672,214376,0.017,0,,,,,,,,,,,6.558,,,,,,,,,,,,,,,,,,,,5.453,,,,,,,,,,,1.886,2.161,0,0,0,0,128.125,166.25,0,0,0,0,0,0,,,0,0
