2023-02-07 14:30,30,"U_4088_SANTA_ROSALIA/ULoCell:NodeB Function Name=U_4088_SANTA_ROSALIA, Local Cell ID=2, Cell Name=N/A",Unreliable,330756,40365,14023,288882,38902,1884,677,411,0,0,0,0,0,0,1592,486,412,764,1306,2290,4628,4421,6713,7989,10654,14311,25895,38252,48064,67418,53125,76051,73328,84431,91449,68838,65746,41329,45682,35932,59998,46563,36175,20736,13549,10122,9727,383285,0,0,0,0,0,0,0,0,0,91300,284149,385176,,,,,,484947,1822283447,0,28756,1157,1475,1811,4410,2832,14389,5178,7175,8509,10758,12401,16348,18257,31667,27855,41528,32478,32052,24694,15218,10317,7458,5554,4251,4901,2827,3088,2547,2718,2567,0,0,106,320,0,302,997,0,107,241,303,684,994,443,,,,,,,,,1001695,5296749,0,1007741,2261163,,,7,80,0,252,772,0,,,,,0,9,0,3.905,13.098,12.929,14,0,40,752,17663,
2023-02-07 14:30,30,"U_4088_SANTA_ROSALIA/ULoCell:NodeB Function Name=U_4088_SANTA_ROSALIA, Local Cell ID=3, Cell Name=N/A",Unreliable,72312,15584,3999,57000,14345,622,191,154,0,0,0,0,0,0,554,144,54,63,59,43,124,79,159,147,197,348,692,1115,1547,2583,3427,5094,5164,7118,8914,9208,11510,11223,14295,13654,27273,29635,32170,25982,25598,110544,42647,91866,0,0,0,0,0,0,0,0,0,14872,34404,91923,,,,,,103644,670010489,0,18865,46,93,103,485,157,9621,1223,497,876,967,572,898,344,705,427,962,761,1294,919,1114,1290,1606,1186,1452,1852,4057,1205,14253,3027,21066,0,0,25,213,0,46,784,0,28,232,51,420,900,109,,,,,,,,,367407,6500957,0,408230,3370706,,,0,11,0,34,643,0,,,,,0,590,0,0.598,9.879,12.888,14,0,9,862,27938,
2023-02-07 14:30,30,"U_4088_SANTA_ROSALIA/ULoCell:NodeB Function Name=U_4088_SANTA_ROSALIA, Local Cell ID=4, Cell Name=N/A",Unreliable,415383,76091,47953,338602,70810,2820,1624,1527,0,0,0,0,0,0,7297,313,119,243,262,344,607,670,1273,1659,3031,4591,8447,11796,13594,17453,12896,19377,20217,30725,40689,36677,44597,36031,46577,51300,117351,138597,145358,107361,110021,266112,252243,539275,0,0,0,0,0,0,0,0,0,149319,137897,539459,,,,,,694934,4816327965,0,67994,422,795,790,2388,1873,29878,3353,2318,6379,5919,4225,7235,3623,5999,3892,8303,5475,9392,8262,10556,11542,16292,14294,17765,24841,24950,31856,37104,40533,131211,0,0,149,410,5,334,990,2,149,292,334,655,1000,512,,,,,,,,,2648468,11035582,627,2648468,5172789,,,6,29,0,238,733,0,,,,,0,207,0,4.114,12.842,12.288,14,0.022,27,754,26318,
2023-02-07 14:30,30,"U_4088_SANTA_ROSALIA/ULoCell:NodeB Function Name=U_4088_SANTA_ROSALIA, Local Cell ID=5, Cell Name=N/A",Unreliable,182664,30205,15825,152284,28452,1054,416,458,0,0,0,0,0,0,2470,351,201,311,529,758,1237,1612,3882,5486,7556,6447,7313,7376,10049,15305,14190,20578,21421,33865,40159,40053,42225,34631,31744,31320,59680,54512,44051,27094,22775,25707,28162,227857,0,0,0,0,0,0,0,0,0,95970,104582,228714,,,,,,259278,1548159622,0,25636,866,585,676,1967,1148,11469,4343,5104,5913,6273,5847,5203,3467,5605,3836,6598,5500,10715,12295,11619,9243,8437,7904,10982,15007,8137,11186,6490,8639,8024,0,0,63,329,0,156,913,0,64,249,158,611,985,254,,,,,,,,,851093,7978792,0,864054,3350760,,,4,56,0,129,748,0,,,,,0,5,0,2.064,12.364,13.172,14,0,14,765,21643,
2023-02-07 14:30,30,"U_4088_SANTA_ROSALIA/ULoCell:NodeB Function Name=U_4088_SANTA_ROSALIA, Local Cell ID=6, Cell Name=N/A",Unreliable,88693,22035,2963,67406,20100,890,171,126,0,0,0,0,0,0,420,53,14,11,37,36,59,62,110,151,196,343,606,1093,1953,3629,3903,6073,6420,8824,9301,9350,11938,12826,14660,16278,30128,32491,30242,21423,14580,102092,30262,113615,0,0,0,0,0,0,0,0,0,48569,34866,113697,,,,,,117399,834466467,0,20754,51,86,78,486,139,5014,483,156,1098,1069,655,1146,606,1450,1251,2115,1947,2345,2353,3068,3084,3341,3660,5165,7551,10357,2372,21190,1816,8811,0,0,31,210,0,72,802,0,35,251,80,576,897,125,,,,,,,,,457972,5702990,0,510560,3663776,,,0,6,0,57,688,0,,,,,0,1,0,0.927,10.432,12.858,14,0,2,862,27299,
2023-02-07 14:30,30,"U_4088_SANTA_ROSALIA/ULoCell:NodeB Function Name=U_4088_SANTA_ROSALIA, Local Cell ID=7, Cell Name=N/A",Unreliable,327492,59057,58079,268360,52196,3552,1818,1566,0,0,0,0,0,0,9208,539,322,141,122,117,220,202,400,529,824,1028,1476,2227,3593,7669,7300,14932,17181,27580,33156,32318,34661,30100,39004,45650,105152,113386,122281,114429,117234,372608,192985,434790,0,0,0,0,0,0,0,0,0,127475,124163,444623,,,,,,518923,3382386197,0,69350,372,419,529,2313,4193,32895,3612,1449,4349,4999,5270,5387,1798,4312,2595,6253,3717,8308,6709,8254,9154,11463,10918,13853,20601,19069,20550,26492,24653,110787,0,0,123,394,3,250,971,1,123,288,250,582,1000,428,,,,,,,,,1857332,7107538,5307,1857332,4339561,,,4,26,0,165,723,0,,,,,0,9,0,2.897,12.18,11.561,14,0.017,16,753,27537,
2023-02-07 14:30,30,"U_4088_SANTA_ROSALIA/ULoCell:NodeB Function Name=U_4088_SANTA_ROSALIA, Local Cell ID=8, Cell Name=N/A",Unreliable,274354,29096,27795,244546,27771,1123,473,441,0,0,0,0,0,0,4738,71,100,69,75,113,181,204,468,789,1563,2311,2753,3919,5781,10251,10080,19117,22158,38776,46729,53920,63464,58219,48212,37907,57635,52976,48638,31175,19624,19877,15562,329468,0,0,0,0,0,0,0,0,0,187628,128053,331243,,,,,,385826,1840652772,0,47948,276,1620,1204,2108,2055,13601,1584,1770,3527,5992,4318,7959,5790,10676,7885,14095,13487,22975,21932,26143,30017,28212,13508,9289,8773,4955,7494,3799,4884,3367,0,0,92,340,0,233,987,0,92,266,234,670,995,344,,,,,,,,,1011281,5215507,0,1016363,2939770,,,4,20,0,173,756,0,,,,,0,4,0,2.896,13.301,12.401,14,0,7,762,21354,
2023-02-07 14:30,30,"U_3090_QUINTA_CRESPO_MOVE/ULoCell:NodeB Function Name=U_3090_QUINTA_CRESPO_MOVE, Local Cell ID=0, Cell Name=N/A",Reliable,575368,119964,37440,458453,108134,5485,1984,1312,0,0,0,0,0,0,5382,1826,601,594,687,912,2058,2629,5979,7585,12742,16357,24854,37614,54309,83907,82422,123364,129410,185159,197645,197785,223723,200249,224007,228249,410078,389022,352552,273295,228221,251215,106801,730137,0,0,0,0,0,0,0,0,0,243516,382469,732786,,,,,,1126526,2435311957,0,207266,1109,1391,1848,16537,2850,69114,11344,4655,8943,13005,10301,15184,10190,18870,15221,26656,19065,24727,18142,22709,21685,26809,21959,24878,25538,11965,22116,22328,12471,23910,0,0,203,344,70,360,950,59,203,297,360,528,1000,683,,,,,,,,,1329601,4426006,185570,1329601,1946707,,,7,36,2,241,666,26,,,,,0,11,0,3.155,8.675,8.748,12,0.561,89,731,23452,
2023-02-07 14:30,30,"U_3090_QUINTA_CRESPO_MOVE/ULoCell:NodeB Function Name=U_3090_QUINTA_CRESPO_MOVE, Local Cell ID=1, Cell Name=N/A",Reliable,387394,109627,31629,281470,98248,5082,1617,977,0,0,0,0,0,0,4798,1084,389,594,764,1340,2606,1844,2830,2980,5513,7066,9661,13084,17262,28933,28902,43031,49929,73323,92891,100906,127557,101414,104717,90197,162356,140175,130498,82748,75644,75201,76037,524987,0,0,0,0,0,0,0,0,0,239023,213636,528696,,,,,,724953,2799484708,0,90723,812,1531,1951,6040,5782,34593,8793,3639,9178,10870,8174,12930,7105,13658,10147,14657,10907,15075,15159,23091,26311,40828,24751,22294,19941,18558,9166,19586,7373,35073,0,0,146,437,18,310,988,19,146,277,310,589,1000,529,,,,,,,,,1536515,6013174,44816,1536515,2904565,,,6,62,1,261,818,11,,,,,0,9,0,3.821,12.844,12.289,14,0.225,44,821,22385,
2023-02-07 14:30,30,"U_3090_QUINTA_CRESPO_MOVE/ULoCell:NodeB Function Name=U_3090_QUINTA_CRESPO_MOVE, Local Cell ID=2, Cell Name=N/A",Reliable,450625,94926,39738,359346,83112,4993,1795,1379,0,0,0,0,0,0,6093,2314,1219,865,844,1138,1922,1613,3259,4009,7556,9137,13040,18036,24133,38814,37865,60648,70304,101050,114616,111553,128773,114214,135804,138282,246700,244994,225936,150315,124021,154881,111922,583783,0,0,0,0,0,0,0,0,0,225895,247472,585289,,,,,,887519,2746481261,0,124433,1117,1775,1369,7702,2608,43939,7747,3314,10955,9153,6220,11564,8026,13866,11290,17365,14123,18596,16846,21585,23139,27363,21434,23585,26455,17290,19208,25866,12750,34606,0,0,162,399,8,341,990,4,162,269,341,569,1000,602,,,,,,,,,1506224,6771494,9938,1506224,2502033,,,5,34,0,254,782,1,,,,,0,8,0,3.233,10.944,9.457,13,0.043,86,786,23673,
2023-02-07 14:30,30,"U_3090_QUINTA_CRESPO_MOVE/ULoCell:NodeB Function Name=U_3090_QUINTA_CRESPO_MOVE, Local Cell ID=3, Cell Name=N/A",Reliable,706679,156468,56535,561045,132599,7794,2835,2406,0,0,0,0,0,0,9305,1043,655,417,562,683,1278,1458,3027,4695,8109,12077,20036,30170,40058,66023,62952,104960,114725,177233,214953,227391,258970,216250,238809,237233,408879,406344,354302,265652,217855,267196,129967,916953,0,0,0,0,0,0,0,0,0,322289,467451,919707,,,,,,1392966,3196348199,0,226848,1645,1912,2059,23583,3748,83022,15006,6161,13150,17429,15599,24879,18469,28440,21573,36317,26399,34397,28221,32434,28429,30169,24902,27709,31668,15500,26727,26488,14949,31875,0,0,255,530,94,473,987,80,255,343,473,634,1000,744,,,,,,,,,1747856,4680651,190490,1747856,2349269,,,9,28,2,331,740,28,,,,,0,12,0,4.279,10.628,9.034,12.032,0.65,50,752,23021,
2023-02-07 14:30,30,"U_3090_QUINTA_CRESPO_MOVE/ULoCell:NodeB Function Name=U_3090_QUINTA_CRESPO_MOVE, Local Cell ID=4, Cell Name=N/A",Reliable,334160,79080,31280,261120,68203,3158,1031,648,0,0,0,0,0,0,6021,1188,428,718,550,760,1294,1417,2691,4022,7087,8482,10895,15420,21026,34500,32810,45681,47981,71906,85230,92474,108674,89169,96897,89217,144037,126760,126603,99467,98155,127057,76860,444533,0,0,0,0,0,0,0,0,0,210667,157006,444533,,,,,,562270,2904676240,0,65102,345,666,697,3326,1461,35034,3590,1910,5808,5831,4010,7512,3833,8024,6078,10584,9712,16172,19024,25120,26135,27054,19628,21962,20363,21515,8652,22530,8394,34461,0,0,123,399,2,292,980,1,123,284,292,669,1000,434,,,,,,,,,1596975,6777374,1011,1596975,3679666,,,4,22,0,230,815,0,,,,,0,7,0,3.626,13.036,12.386,14,0.008,22,816,22883,
2023-02-07 14:30,30,"U_3090_QUINTA_CRESPO_MOVE/ULoCell:NodeB Function Name=U_3090_QUINTA_CRESPO_MOVE, Local Cell ID=5, Cell Name=N/A",Reliable,657814,133998,29127,527232,123394,4400,1520,1268,0,0,0,0,0,0,4229,884,607,552,434,607,997,1086,1800,2202,4348,6458,10121,15413,20876,34537,37084,58179,64750,90978,101579,105707,132119,125651,152793,156329,275446,235684,205522,169721,169682,163590,208860,820963,0,0,0,0,0,0,0,0,0,344768,267335,820963,,,,,,1256793,5451571264,0,106404,561,874,763,4202,4053,85904,8669,4042,7377,12019,9471,13576,6516,15872,13283,22668,18056,25313,19307,22830,21687,33784,34059,48510,52884,45501,22846,42361,18392,99179,0,0,228,461,29,531,997,19,228,317,531,742,1000,719,,,,,,,,,2998647,8405830,57336,2998647,4170580,,,6,22,1,407,817,6,,,,,0,15,0,5.278,12.116,9.93,13.713,0.231,35,803,24250,
2023-02-07 14:30,30,"U_3090_QUINTA_CRESPO_MOVE/ULoCell:NodeB Function Name=U_3090_QUINTA_CRESPO_MOVE, Local Cell ID=6, Cell Name=N/A",Reliable,833664,172507,73124,661319,157789,8681,3573,2302,0,0,0,0,0,0,10080,2545,1510,2039,2117,2843,4842,5798,16292,21597,33936,44933,56549,62478,77218,113308,117375,158808,173460,239999,273273,261134,285802,231021,245970,228166,404071,372240,348274,269540,232056,226325,135373,1077015,0,0,0,0,0,0,0,0,0,327913,616023,1079309,,,,,,2036194,3431068066,0,267015,4773,5986,4863,35919,9034,86122,22419,18138,23242,26840,23140,29584,22170,30966,27391,41017,29459,34547,27529,33042,28100,34716,29487,29085,29587,22266,25138,44430,8651,24653,0,0,299,475,106,528,957,105,299,341,528,604,1000,878,,,,,,,,,1874331,3823891,322862,1874331,2134773,,,17,74,4,311,578,45,,,,,0,14,0,4.972,9.92,9.403,12,1.071,99,586,22849,
2023-02-07 14:30,30,"U_3090_QUINTA_CRESPO_MOVE/ULoCell:NodeB Function Name=U_3090_QUINTA_CRESPO_MOVE, Local Cell ID=7, Cell Name=N/A",Reliable,336631,65571,42519,271242,60117,3429,1114,729,0,0,0,0,0,0,6961,1608,650,648,1081,1197,2059,1897,3619,5251,9688,12862,18044,23494,30594,43373,39223,58201,62998,78506,93261,83262,95498,73707,86695,77640,142659,138167,132524,92487,73971,74510,66720,444532,0,0,0,0,0,0,0,0,0,175911,202118,444749,,,,,,619911,2524933096,0,66147,1051,1711,1487,3575,2248,31984,4704,3869,6605,8357,7111,11072,9098,14160,12115,17759,15238,19923,17017,17945,15956,18421,16658,18240,17578,16787,15391,15131,14988,22423,0,0,123,333,2,294,973,1,123,259,294,619,1000,476,,,,,,,,,1387387,8939898,2171,1387387,2914679,,,6,64,0,208,674,0,,,,,0,6,0,3.496,11.687,11.866,14,0.01,50,711,22256,
2023-02-07 14:30,30,"U_3090_QUINTA_CRESPO_MOVE/ULoCell:NodeB Function Name=U_3090_QUINTA_CRESPO_MOVE, Local Cell ID=8, Cell Name=N/A",Reliable,583139,104419,43199,477916,97151,4413,1995,1664,0,0,0,0,0,0,5768,1023,2883,837,844,1023,1656,1546,3449,4503,8675,13050,23034,37539,57474,93177,95390,146973,153781,199181,192689,152014,154396,113881,120389,115383,215612,202295,187796,129838,111962,124008,144486,730693,0,0,0,0,0,0,0,0,0,278168,308099,730753,,,,,,1368136,3952788784,0,103624,1256,2363,1420,6351,2080,65038,7375,5470,11047,12602,11956,17481,14527,24187,25156,34132,29782,32456,25522,25992,21461,25157,22851,27595,23487,24321,22653,26653,17732,59026,0,0,202,388,17,476,993,16,202,284,476,674,1000,713,,,,,,,,,2171614,8210166,29214,2171614,3045742,,,10,72,1,300,698,9,,,,,0,24,0,4.584,12.107,9.617,13,0.178,86,648,22071,
2023-02-07 14:30,30,"U_4022_BUCARE/ULoCell:NodeB Function Name=U_4022_BUCARE, Local Cell ID=0, Cell Name=N/A",Reliable,207155,38495,13042,168476,35920,1698,571,490,0,0,0,0,0,0,1693,1116,623,590,981,1570,3240,3383,6564,6097,7320,8503,12567,17418,21999,32567,30243,45055,46189,61609,74218,61503,67554,58964,61651,65740,108609,94252,81249,63242,51234,92045,38732,258575,0,0,0,0,0,0,0,0,0,91150,128846,258728,,,,,,361751,1437819419,0,36916,331,611,743,2690,1152,24166,3000,2578,4296,6251,8006,10338,8408,8240,6439,9374,7804,10575,9417,9306,9272,10506,7210,7945,9176,5447,8113,7126,8249,15043,0,0,71,319,1,170,930,0,71,217,170,514,999,329,,,,,,,,,789744,6739960,106,790535,2400438,,,4,38,0,126,711,0,,,,,0,125,0,1.887,10.23,11.07,14,0.004,64,733,21801,
2023-02-07 14:30,30,"U_4022_BUCARE/ULoCell:NodeB Function Name=U_4022_BUCARE, Local Cell ID=1, Cell Name=N/A",Reliable,378393,68402,17987,310090,63413,2754,1196,940,0,0,0,0,0,0,2008,453,739,402,562,759,1379,1873,3500,4915,7295,10105,15773,24001,34903,55821,50885,59749,58098,62845,61430,53144,52857,45594,45864,49565,79778,78061,78691,76385,75388,55980,68904,429327,0,0,0,0,0,0,0,0,0,162739,233218,464861,,,,,,560416,2706890722,0,57621,583,607,825,1683,2183,15780,4348,6248,7154,9112,12724,15717,16792,31394,25115,25999,19182,16811,14372,15870,13438,15380,14369,20420,23664,12313,14629,15897,12061,22570,0,0,129,319,4,316,996,3,129,280,317,688,999,460,,,,,,,,,1486983,6639216,4630,1488471,3232572,,,6,54,0,239,740,1,,,,,0,12,0,3.815,13.723,12.036,14,0.029,7,740,22106,
2023-02-07 14:30,30,"U_4022_BUCARE/ULoCell:NodeB Function Name=U_4022_BUCARE, Local Cell ID=2, Cell Name=N/A",Reliable,594335,108758,25674,484872,103829,3576,1269,789,0,0,0,0,0,0,3275,1380,1562,1194,1599,2276,3863,4326,8420,11044,17868,23594,34525,49736,65321,95856,99190,125311,123001,141171,166120,122433,125916,99698,95614,91566,146210,135920,113188,74479,41185,17850,53413,722475,0,0,0,0,0,0,0,0,0,293547,381916,728876,,,,,,1126227,3341441309,0,102680,2073,3197,2456,6688,4342,37188,10856,9020,11946,16504,19539,27339,25857,37881,35239,44143,34150,36434,30081,33204,30350,34014,27889,24053,21971,13804,13880,14605,6898,10595,0,0,202,397,21,513,998,16,202,297,513,748,1000,680,,,,,,,,,1833837,5831994,25608,1833837,2696819,,,12,61,1,346,729,5,,,,,0,19,0,5.218,12.585,10.16,13.142,0.13,24,663,20874,
2023-02-07 14:30,30,"U_4022_BUCARE/ULoCell:NodeB Function Name=U_4022_BUCARE, Local Cell ID=3, Cell Name=N/A",Reliable,197821,33226,9352,165181,30065,1538,611,426,0,0,0,0,0,0,1165,315,176,199,210,219,413,462,905,1192,1510,1942,3073,4333,5980,11384,9902,17611,18504,29721,35947,41343,52651,50524,53761,53249,78931,63767,64840,55012,59644,197802,43038,240084,0,0,0,0,0,0,0,0,0,81278,116098,240414,,,,,,258223,1487138656,0,34111,423,513,452,3541,726,18679,1912,1264,2901,3120,2812,5560,5337,11048,7896,13557,10251,14389,11651,11148,9315,8177,5583,4701,4284,4239,6365,4732,7075,24652,0,0,66,282,4,166,999,2,66,261,166,649,1000,255,,,,,,,,,817063,6212174,1557,817063,3204169,,,3,32,0,120,744,0,,,,,0,3,0,1.898,11.511,11.404,14,0.015,5,757,23354,
