Result Time,Granularity Period,Object Name,Reliability,"67192114","67192115","67192364","67192365","67192366","67192367","67192368","67192369","67192370","67192371","67192372","67192373","67192374","67192470","67192471","67192472","67192473","67192474","67192475","67192476","67192477","67192480","67192481","67192482","67192483","67192486","67192969","67192970","67192971","67192972","67192973","67192974","67194873","67194875","67194889","67195485","67195486","67195487","67195488","67203850","67203932","67204266","67204267","67204268","67204269","67204513","67204514","67204515","73393832","73393833","73393834","73393914","73403761","73410485","73410507","73424199","73424202","73441239","73441240"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,byte,None,None,None,None,None,None,byte,byte,byte,None,None,None,None,None,kbit/s,None,None,None,None,kbit/s,kbit/s,kbit/s,None,None,None,byte,None,kbit/s,None,None,None,None,None
2023-02-10 13:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3668E, CellID=36685",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0
2023-02-10 13:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3668D, CellID=36684",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0
2023-02-10 13:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3864F, CellID=38646",Reliable,188,188,2,34,15,501,502,77,77,0,0,0,0,219,220,0,0,0,0,64,70,13,10,302,290,34490240,0,188,0,0,188,0,0,32276320,0,0,0,0,0,6.178,61.08,0,0,3.003,3.161,,62.79,,0,0,0,0,15,,0,0,15,0,6.178
2023-02-10 13:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3864E, CellID=38645",Reliable,49,49,0,16,2,468,467,27,27,0,0,0,0,85,86,0,0,0,0,44,45,9,9,184,183,16613000,0,49,0,0,49,0,0,15606040,0,0,0,0,0,3.344,71.7,0,0,1.833,1.506,,73.713,,0,0,0,0,8,,0,0,8,0,3.344
2023-02-10 13:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3864D, CellID=38644",Reliable,36,36,1,6,3,145,145,17,17,0,0,0,0,42,43,0,0,0,0,10,10,1,1,136,135,27193920,0,36,0,0,36,0,0,26114000,0,0,0,0,0,2.425,120.141,0,0,1.456,0.9,,119.385,,0,0,0,0,7,,0,0,7,0,2.425
2023-02-10 13:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3453F, CellID=34536",Reliable,272,271,1,82,41,1708,1708,394,394,0,0,1,1,125,126,0,0,0,0,361,363,82,40,263,231,93464880,0,272,0,0,271,0,0,87605960,0,0,0,0,0,19.222,42.385,0,0,11.172,7.983,,42.563,,0,0,0,0,24,,0,0,24,0,19.222
2023-02-10 13:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3453E, CellID=34535",Reliable,241,241,3,39,14,1246,1246,220,220,0,0,3,3,93,97,0,0,0,0,79,80,35,31,460,429,81500240,0,241,0,0,241,0,0,76551840,0,0,0,0,0,12.267,65.969,0,0,5.844,6.381,,69.752,,0,0,0,0,20,,0,0,20,0,12.267
2023-02-10 13:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3453D, CellID=34534",Reliable,326,326,4,95,47,2116,2117,321,322,0,0,2,2,287,296,0,0,0,0,135,147,16,14,297,274,71797160,0,326,0,0,326,0,0,62657360,0,0,0,0,0,13.547,45.93,0,0,6.719,6.731,,46.529,,0,0,0,0,23,,0,0,23,0,13.547
