Result Time,Granularity Period,Object Name,Reliability,"67179298","67179299","67179302","67179329","67179330","67179331","67179332","67179333","67179334","67179335","67179336","67179337","67179338","67179339","67179340","67179341","67179342","67179343","67179344","67179345","67179346","67179347","67179348","67179457","67179458","67179459","67179460","67179461","67179462","67179463","67179464","67179465","67179466","67179467","67179468","67179469","67179470","67179471","67179472","67179473","67179474","67179475","67179476","67179633","67179634","67179649","67179650","67189400","67189401","67190586","67190587","67190588","67190589","67192607","67196198","67196199","67196200","67196201","67199510","73403798","73421887","73423486","73423488","73423490","73423492","73423494","73423496","73423498","73423502","73423504","73423506","73423508","73423510","73439969","73441146","73441147","73441148","73441149","73441150","73441151","73441152","73441153","73441154","73441155","73441156","73441157"
,Minutes,,,None,None,ms,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,ms,None,ms,None,None,None,None,None,None,None,None,None,None,None,None,ms,None,None,None,None,None,None,None,None,None,None,None,None
2023-02-10 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427I, CellID=44279",Reliable,1230,1118,8290,30,0,511,0,72,8,0,134,0,0,269,0,151,6,2,47,0,1,5,0,29,0,465,0,63,7,0,124,0,0,249,0,134,5,2,34,0,1,5,0,1178,1074,58,44,0,0,1236,875,194,43,0,0,0,0,0,2160,1607,7130,33,25,137,81,22,46,120,44,61,424,153,90,1724.318,29,29,31,32,31,31,30,29,28,28,29,27
2023-02-10 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427H, CellID=44278",Reliable,351,313,8900,6,0,129,0,34,6,0,33,0,0,97,0,37,3,0,4,0,0,3,0,5,0,121,0,32,5,0,29,0,0,83,0,28,3,0,4,0,0,3,0,342,303,10,10,0,0,352,229,69,13,0,0,0,0,0,2193,484,3060,81,63,13,4,0,0,1,20,44,52,66,8,1355,36,38,37,40,,,42,33,29,24,28,32
2023-02-10 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427D, CellID=44274",Reliable,882,828,12440,37,0,404,0,91,30,0,129,0,0,59,0,96,3,0,24,0,2,12,0,33,0,386,0,84,26,0,121,0,0,53,0,86,3,0,24,0,2,10,0,848,791,39,37,0,0,887,658,146,21,0,0,0,0,0,2083,1112,4670,35,72,373,168,80,51,14,25,21,5,0,43,1825.676,32,32,33,33,33,31,32,28,32,24,24,
2023-02-10 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427C, CellID=44273",Reliable,925,849,10570,33,0,409,0,91,18,0,127,0,0,105,0,101,6,0,29,0,0,12,0,33,0,375,0,84,18,0,118,0,0,97,0,86,6,0,22,0,0,10,0,884,811,47,38,0,0,931,694,141,13,0,0,0,0,0,1988,1137,4910,37,15,137,74,18,49,64,23,28,337,92,57,1980,28,29,31,32,32,32,32,27,28,29,29,28
2023-02-10 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427B, CellID=44272",Reliable,240,217,7850,9,0,87,0,13,4,0,23,0,0,63,0,35,1,0,6,0,1,0,0,9,0,82,0,12,4,0,19,0,0,56,0,28,1,0,5,0,1,0,0,235,211,7,6,0,0,242,172,38,6,0,0,0,0,0,2152,308,3100,38,31,3,3,0,2,0,18,25,49,61,12,1966.667,32,40,18,41,,38,,31,28,28,31,31
2023-02-10 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427A, CellID=44271",Reliable,1353,1252,13380,52,0,680,0,133,32,0,220,0,0,93,0,93,9,4,21,0,0,17,0,49,0,632,0,123,28,0,204,0,0,87,0,86,7,4,15,0,0,17,0,1307,1213,47,39,0,0,1354,1035,191,25,0,0,0,0,0,1997,1632,5210,30,149,674,250,102,77,9,21,12,7,0,23,2461.026,30,31,32,32,31,32,28,27,29,27,27,
2023-02-10 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427G, CellID=44277",Reliable,1232,1127,8510,41,0,563,0,99,31,0,140,0,0,177,0,121,6,0,44,0,2,14,0,33,0,521,0,93,26,0,128,0,0,161,0,107,4,0,41,0,2,11,0,1174,1071,64,56,0,0,1238,897,197,26,0,0,0,0,0,2024,1573,6520,46,120,509,177,140,79,27,17,31,16,0,76,2389.821,29,32,32,32,32,31,32,27,27,26,25,
2023-02-10 13:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427F, CellID=44276",Reliable,1150,1046,9780,39,0,488,0,107,26,0,177,0,0,90,0,168,8,2,34,0,0,12,0,38,0,439,0,97,26,0,171,0,0,83,0,139,8,2,31,0,0,12,0,1097,995,54,51,0,0,1151,836,179,25,0,0,0,0,0,2059,1437,4630,36,35,197,138,18,62,109,44,45,298,133,36,2194.902,30,30,31,32,33,32,31,29,29,30,29,27
