Result Time,Granularity Period,Object Name,Reliability,73410510,73410511
,Minutes,,,None,None
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3093F, CellID=30936",Reliable,56.619,19.869
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3093E, CellID=30935",Reliable,57.136,25.444
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3093D, CellID=30934",Reliable,75.744,32.1
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3989F, CellID=39896",Reliable,67.169,20.256
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3989E, CellID=39895",Reliable,53.392,16.467
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3989D, CellID=39894",Reliable,47.733,13.619
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4456C, CellID=44563",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4456B, CellID=44562",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4456A, CellID=44561",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3681C, CellID=36813",Reliable,19.911,9.506
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3681B, CellID=36812",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3681A, CellID=36811",Reliable,9.467,4.178
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3387C, CellID=33873",Reliable,45.747,16.189
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3387B, CellID=33872",Reliable,34.375,14.378
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3387A, CellID=33871",Reliable,6.811,3.264
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3026C, CellID=30263",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3026B, CellID=30262",Reliable,61.95,22.589
