Result Time,Granularity Period,Object Name,Reliability,67179778,67179779,67179781,67179782,73421882,73421883,73421886,73422166
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3781C, CellID=37813",Reliable,3,70,24,264,98,7,2,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3781B, CellID=37812",Reliable,0,32,4,91,22,3,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3781A, CellID=37811",Reliable,1,66,19,197,83,5,1,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4269A, CellID=42691",Reliable,0,28,20,114,54,7,1,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4269B, CellID=42692",Reliable,1,44,13,112,21,5,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4269C, CellID=42693",Reliable,0,15,2,28,14,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4097A, CellID=40971",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4097B, CellID=40972",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4097C, CellID=40973",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3795F, CellID=37956",Reliable,2,11,10,95,12,1,1,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3795E, CellID=37955",Reliable,0,30,27,184,76,10,2,5
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3795D, CellID=37954",Reliable,0,8,14,62,18,5,0,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3795A, CellID=37951",Reliable,0,20,16,127,60,6,3,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3795B, CellID=37952",Reliable,2,28,36,210,83,13,4,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3795C, CellID=37953",Reliable,2,14,13,64,24,5,1,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4202C, CellID=42023",Reliable,0,5,1,25,4,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4202B, CellID=42022",Reliable,0,27,17,69,28,5,4,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4202A, CellID=42021",Reliable,0,14,4,40,3,0,0,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3579C, CellID=35793",Reliable,0,14,1,60,15,0,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3579B, CellID=35792",Reliable,0,7,7,31,17,2,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3579A, CellID=35791",Reliable,0,42,6,60,21,2,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3552A, CellID=35521",Reliable,0,28,21,116,31,6,3,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3552B, CellID=35522",Reliable,1,39,7,110,36,2,0,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3552C, CellID=35523",Reliable,0,97,32,260,98,9,3,7
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3335A, CellID=33351",Reliable,0,96,23,310,125,8,2,5
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3335B, CellID=33352",Reliable,1,5,2,43,21,1,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3335C, CellID=33353",Reliable,0,11,2,19,11,0,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3335D, CellID=33354",Reliable,0,36,25,378,149,6,3,11
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3335E, CellID=33355",Reliable,0,1,1,17,6,0,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3335F, CellID=33356",Reliable,0,0,1,14,3,0,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3610A, CellID=36101",Reliable,0,50,7,116,30,2,1,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3610B, CellID=36102",Reliable,0,32,5,87,23,2,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3610C, CellID=36103",Reliable,0,32,11,135,45,5,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3835F, CellID=38356",Reliable,0,47,15,344,50,4,1,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3835E, CellID=38355",Reliable,0,39,10,295,41,1,1,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3835D, CellID=38354",Reliable,0,28,8,175,28,2,2,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3835C, CellID=38353",Reliable,0,95,21,215,80,6,3,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3835B, CellID=38352",Reliable,1,86,25,210,57,5,4,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3835A, CellID=38351",Reliable,0,55,26,145,57,7,2,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4214F, CellID=42146",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4214E, CellID=42145",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4214D, CellID=42144",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4214C, CellID=42143",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4214B, CellID=42142",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4214A, CellID=42141",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4095C, CellID=40953",Reliable,1,57,129,344,46,16,3,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4095B, CellID=40952",Reliable,0,10,14,55,18,1,4,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4095A, CellID=40951",Reliable,0,52,46,262,58,19,5,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3834C, CellID=38343",Reliable,1,123,52,269,106,22,5,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3834B, CellID=38342",Reliable,0,82,25,158,58,18,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3834A, CellID=38341",Reliable,0,29,7,42,2,1,1,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3044F, CellID=30446",Reliable,1,41,35,392,41,8,0,5
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3044E, CellID=30445",Reliable,0,28,10,174,10,2,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3044D, CellID=30444",Reliable,0,65,34,559,67,5,1,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3044C, CellID=30443",Reliable,0,170,28,304,105,10,3,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3044B, CellID=30442",Reliable,1,32,19,113,48,4,2,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3044A, CellID=30441",Reliable,0,115,21,287,84,9,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4309A, CellID=43091",Reliable,0,28,0,74,13,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4309B, CellID=43092",Reliable,0,50,9,79,24,3,0,4
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4309C, CellID=43093",Reliable,0,27,18,141,43,7,1,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4220C, CellID=42203",Reliable,7,80,72,323,107,18,5,4
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4220B, CellID=42202",Reliable,3,30,17,103,31,2,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4220A, CellID=42201",Reliable,2,164,183,835,292,41,20,15
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3352C, CellID=33523",Reliable,0,42,28,200,70,5,1,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3352B, CellID=33522",Reliable,0,50,6,102,22,1,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3352A, CellID=33521",Reliable,0,10,18,86,26,1,2,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3607F, CellID=36076",Reliable,0,72,13,241,35,6,1,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3607E, CellID=36075",Reliable,1,131,89,916,219,32,11,5
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3607D, CellID=36074",Reliable,0,17,8,159,13,2,0,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3607C, CellID=36073",Reliable,0,60,13,165,33,5,3,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3607B, CellID=36072",Reliable,0,243,135,648,267,71,11,5
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3607A, CellID=36071",Reliable,0,47,17,153,49,7,3,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3296C, CellID=32963",Reliable,5,144,60,326,113,15,2,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3296B, CellID=32962",Reliable,1,126,55,320,101,10,7,4
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3296A, CellID=32961",Reliable,0,153,9,236,49,4,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3157F, CellID=31576",Reliable,0,84,12,199,49,3,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3157E, CellID=31575",Reliable,0,14,6,82,19,1,1,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3157D, CellID=31574",Reliable,1,38,23,239,47,4,2,5
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3844C, CellID=38443",Reliable,0,19,3,62,15,0,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3844B, CellID=38442",Reliable,0,35,2,71,23,1,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3844A, CellID=38441",Reliable,0,11,1,51,18,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3157C, CellID=31573",Reliable,0,115,22,183,52,7,5,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3157B, CellID=31572",Reliable,1,30,17,124,34,5,0,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3157A, CellID=31571",Reliable,0,44,50,251,87,14,1,8
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3948C, CellID=39483",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3948B, CellID=39482",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3948A, CellID=39481",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3329F, CellID=33296",Reliable,0,16,7,55,24,1,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3329E, CellID=33295",Reliable,0,23,7,97,25,3,0,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3329D, CellID=33294",Reliable,0,24,9,69,21,2,0,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3779C, CellID=37793",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3779B, CellID=37792",Reliable,1,123,41,491,162,6,7,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3779A, CellID=37791",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4114C, CellID=41143",Reliable,0,74,26,316,98,11,1,4
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4114B, CellID=41142",Reliable,1,80,31,360,88,10,2,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4114A, CellID=41141",Reliable,1,87,25,240,70,11,2,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3329C, CellID=33293",Reliable,0,24,7,54,18,1,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3329B, CellID=33292",Reliable,0,40,6,122,36,1,0,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3329A, CellID=33291",Reliable,0,33,4,148,43,1,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4431C, CellID=44313",Reliable,0,37,6,123,23,0,0,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4431B, CellID=44312",Reliable,0,24,7,93,8,1,0,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4431A, CellID=44311",Reliable,0,19,8,75,26,5,1,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3680F, CellID=36806",Reliable,1,41,35,408,79,7,2,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3680E, CellID=36805",Reliable,0,40,13,160,61,5,0,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3680D, CellID=36804",Reliable,0,39,11,350,57,2,1,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4211B, CellID=42112",Reliable,0,105,24,326,76,5,1,6
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4211A, CellID=42111",Reliable,0,22,21,93,30,6,5,5
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4091C, CellID=40913",Reliable,0,22,4,52,18,0,0,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4091B, CellID=40912",Reliable,0,16,3,46,9,2,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4091A, CellID=40911",Reliable,0,2,1,31,16,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3680C, CellID=36803",Reliable,0,43,21,196,92,5,1,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3680B, CellID=36802",Reliable,0,58,12,145,53,4,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3680A, CellID=36801",Reliable,0,50,29,185,72,10,1,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4410F, CellID=44106",Reliable,0,12,1,39,7,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4410E, CellID=44105",Reliable,0,14,2,36,8,0,1,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4410D, CellID=44104",Reliable,1,11,9,49,24,4,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3556F, CellID=35566",Reliable,0,76,13,225,90,4,0,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3556E, CellID=35565",Reliable,0,64,45,193,49,7,5,12
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3556D, CellID=35564",Reliable,0,28,9,126,28,2,0,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3888C, CellID=38883",Reliable,1,43,16,61,13,5,2,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3888B, CellID=38882",Reliable,0,186,85,369,153,43,1,4
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3888A, CellID=38881",Reliable,0,140,32,228,65,12,4,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4410C, CellID=44103",Reliable,0,7,7,54,15,3,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4410B, CellID=44102",Reliable,0,17,8,45,11,4,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4410A, CellID=44101",Reliable,0,7,5,53,22,1,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3556C, CellID=35563",Reliable,0,20,15,108,32,5,0,4
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3556B, CellID=35562",Reliable,0,65,36,211,74,4,6,5
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3556A, CellID=35561",Reliable,0,40,3,136,32,0,1,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3516I, CellID=35169",Reliable,0,9,13,133,42,6,2,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3516H, CellID=35168",Reliable,0,26,15,136,38,8,0,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3516G, CellID=35167",Reliable,1,2,5,10,3,1,2,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4485I, CellID=44859",Reliable,0,35,3,116,29,0,1,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4485H, CellID=44858",Reliable,0,18,7,76,18,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4485G, CellID=44857",Reliable,0,29,9,80,4,1,1,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3834I, CellID=38349",Reliable,0,24,42,141,44,9,3,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3834H, CellID=38348",Reliable,0,49,17,131,44,11,2,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3834G, CellID=38347",Reliable,0,23,6,21,2,3,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4095I, CellID=40959",Reliable,0,43,109,265,25,15,5,5
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4095H, CellID=40958",Reliable,0,22,49,110,14,14,4,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4095G, CellID=40957",Reliable,0,85,133,294,41,28,3,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3648I, CellID=36489",Reliable,0,25,19,154,29,2,1,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3648H, CellID=36488",Reliable,0,12,7,94,13,1,0,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3648G, CellID=36487",Reliable,1,38,37,321,56,7,0,6
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4011I, CellID=40119",Reliable,0,32,17,118,31,12,0,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4011H, CellID=40118",Reliable,0,60,33,178,41,17,0,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4011G, CellID=40117",Reliable,1,71,96,506,198,24,8,20
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=CS3552I, CellID=35529",Reliable,0,65,24,230,80,6,2,5
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=CS3552H, CellID=35528",Reliable,0,87,20,117,34,8,2,5
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=CS3552G, CellID=35527",Reliable,0,15,12,103,30,3,1,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=CS3552F, CellID=35526",Reliable,0,91,23,228,56,4,1,6
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=CS3552E, CellID=35525",Reliable,0,27,14,125,45,5,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=CS3552D, CellID=35524",Reliable,0,31,14,103,21,2,2,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4419I, CellID=44199",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4419H, CellID=44198",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4419G, CellID=44197",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3970I, CellID=39709",Reliable,0,7,20,162,26,10,2,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3970H, CellID=39708",Reliable,0,11,23,185,13,14,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3970G, CellID=39707",Reliable,0,12,47,249,72,26,4,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4269I, CellID=42699",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4269H, CellID=42698",Reliable,0,31,20,166,17,2,1,5
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4269G, CellID=42697",Reliable,0,2,8,69,8,0,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4281G, CellID=42817",Reliable,1,11,9,39,0,0,0,3
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4281I, CellID=42819",Reliable,0,29,27,179,28,5,2,5
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4281H, CellID=42818",Reliable,0,7,7,26,4,2,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC5430F, CellID=54306",Reliable,0,0,0,1,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC5430E, CellID=54305",Reliable,1,20,3,190,11,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC5430D, CellID=54304",Reliable,0,18,5,82,8,2,1,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC5430C, CellID=54303",Reliable,0,0,1,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC5430B, CellID=54302",Reliable,0,19,9,106,13,2,0,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC5430A, CellID=54301",Reliable,0,5,1,114,11,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4517I, CellID=45179",Reliable,0,13,9,78,40,5,0,2
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4517H, CellID=45178",Reliable,0,52,41,293,166,21,5,1
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC4517G, CellID=45177",Reliable,0,31,23,137,58,8,4,4
2023-03-20 08:00,30,"RNCH-MA4-SCR/BSC6900UCell:Label=OC3562G, CellID=35627",Reliable,0,17,32,92,30,10,4,1
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3822I, CellID=38229",Reliable,0,12,15,59,16,6,1,0
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3822H, CellID=38228",Reliable,0,54,27,131,40,11,4,1
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3822G, CellID=38227",Reliable,0,24,30,139,35,11,5,0
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3688F, CellID=36886",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3688E, CellID=36885",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3688D, CellID=36884",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3688C, CellID=36883",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3688B, CellID=36882",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3688A, CellID=36881",Reliable,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC4048A, CellID=40481",Reliable,13,132,175,592,156,57,12,5
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3417I, CellID=34179",Reliable,1,68,27,478,30,3,3,2
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3417H, CellID=34178",Reliable,0,22,14,124,7,2,3,0
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3417G, CellID=34177",Reliable,0,93,25,331,46,10,1,5
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3417F, CellID=34176",Reliable,0,33,39,457,38,3,0,9
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3417E, CellID=34175",Reliable,0,8,15,105,16,1,1,4
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC3417D, CellID=34174",Reliable,0,20,6,92,9,1,1,0
2023-03-20 08:00,30,"RNCH-MA4-VRA/BSC6900UCell:Label=OC4047F, CellID=40476",Reliable,0,137,57,516,78,14,3,6
