Result Time,Granularity Period,Object Name,Reliability,"67183986","67183990","67183993","67183994","67183995","67183996","67183997","67183998","67183999","67184000","67184001","67184002","67184003","67184004","67184005","67184006","67184007","67184008","67184009","67184010","67184011","67184012","67184014","67184015","67184016","67184017","67184018","67184019","67184020","67184021","67184022","67184023","67184024","67184025","67184026","67184027","67184028","67184029","67184030","67184031","67184032","67189903","67189905","67192689","67192690","67202812","67202816","67202819","67202820","67202821","67202822","67202823","67202824","67202825","67202826","67202827","67202828","67202829","67202830","67202831","67202832","67202833","67202834","67202835","67202836","67202837","67202838","67202840","67202841","67202842","67202843","67202844","67202845","67202846","67202847","67202848","67202849","67202850","67202851","67202852","67202853","67202854","67202855","67202856","67202857","67202858","67202859","67202860","67203449","67203450","67203451","67203452","67203453","67203454","67203455","67203456","67203457","67203458","67203459","67203460","67204482","67204483","73393908","73393910"
,Minutes,,,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,None,None,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit/s,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit,kbit/s,kbit/s,bit,bit
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3689C, CellID=38693",Reliable,0,0,0,0,0,0,0,0,0,0,5880640,3759040,0,4259200,116241280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5615360,40056320,71944000,108174080,0,0,0,249229440,0,0,0,10334856,15430832,4.25,0,,,,,,,,,,,7.508,10.219,,14.626,25.846,,,,,,,,,,,,,,,,4.228,10.524,17.174,25.053,,,,61.705,,,,1.687,2.423,40624.169,50323.344,0,0,113067.188,9305.313,104432.188,4159.375,0,110522.5,240700.313,0,,,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3689B, CellID=38692",Reliable,0,0,0,0,0,0,0,0,0,0,1485760,878720,0,6226240,60380160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138240,23996480,2826560,6246720,0,0,0,12617280,0,0,0,5972896,7673560,1.683,0,,,,,,,,,,,7.196,5.024,,22.34,14.231,,,,,,,,,,,,,,,,4.538,10.397,19.227,25.889,,,,59.339,,,,1.777,2.34,11181.357,13725.475,0,0,22808.125,2253.125,2285,5856.563,0,54073.75,5486.875,0,,,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3689A, CellID=38691",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3511C, CellID=35113",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3511B, CellID=35112",Reliable,0,0,0,0,0,0,0,0,0,0,331840,0,0,27156160,63638720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415360,26302080,148160,130880,0,0,0,0,0,0,0,2319968,1747392,0.5,0,,,,,,,,,,,8.894,,,40.116,45.831,,,,,,,,,,,,,,,,4.73,10.086,19.728,11.481,,,,,,,,1.626,2.402,3548.718,4205.048,0,0,25554.375,324.063,25,26519.688,0,58387.5,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3511A, CellID=35111",Reliable,0,0,0,0,0,0,0,0,0,0,435840,0,0,5505920,66400640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271680,24164800,473280,1336320,0,0,0,0,0,0,0,2186072,1738048,1.317,0,,,,,,,,,,,9.876,,,19.588,42.907,,,,,,,,,,,,,,,,4.704,10.702,11.747,11.902,,,,,,,,1.607,2.306,14641.184,12497.842,0,0,24127.813,425.625,1304.063,5376.875,0,63936.25,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3524F, CellID=35246",Reliable,0,0,0,0,0,0,0,0,0,0,1091520,10433280,0,39408000,160843840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793280,22841920,1149760,1283840,0,0,0,448640,0,0,0,8018520,7956336,0.733,0,,,,,,,,,,,8.092,8.948,,13.631,31.001,,,,,,,,,,,,,,,,4.61,10.106,19.317,20.892,,,,33.481,,,,1.87,2.397,6689.014,7809.203,0,0,24086.875,11254.688,1253.75,38460.313,0,156045.625,430,0,,,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3524E, CellID=35245",Reliable,0,0,0,0,0,0,0,0,0,0,886080,46720,0,7549120,79999360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667520,11899520,153600,2240,0,0,0,430400,0,0,0,3962592,4625368,0.65,0,,,,,,,,,,,10.848,11.231,,13.08,19.351,,,,,,,,,,,,,,,,4.628,10.906,19.345,7.467,,,,122.971,,,,1.889,2.35,4240.697,4065.886,0,0,11831.563,887.813,0,7342.813,0,74867.5,190.625,0,,,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3524D, CellID=35244",Reliable,0,0,0,0,0,0,0,0,0,0,1908800,12378240,0,26021440,79432640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495680,30817920,2907840,2926720,0,0,0,5486720,0,0,0,9784224,9196616,2.633,0,,,,,,,,,,,4.855,10.097,,9.964,17.314,,,,,,,,,,,,,,,,4.498,10.591,18.045,25.976,,,,20.074,,,,1.866,2.45,23924.057,33936.056,0,0,34060.313,13927.813,2858.125,25390.625,0,77220,5358.125,0,,,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3524C, CellID=35243",Reliable,0,0,0,0,0,0,0,0,0,0,2075520,8585600,0,34244800,136332800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576640,22680960,988800,1129280,0,0,0,2297280,0,0,0,7819784,8274376,1.45,0,,,,,,,,,,,5.977,9.525,,11.357,26.955,,,,,,,,,,,,,,,,4.456,10.412,18.393,30.587,,,,348.073,,,,1.846,2.418,12227.032,13132.698,0,0,24546.563,10411.25,1102.813,33426.875,0,132140.313,2243.438,0,,,0,0
