Result Time,Granularity Period,Object Name,Reliability,"73424787","73424788","73424897","73424899","73424901","73426283","73426284","73426799","73426800","73426804","73426805","73428168","73428169","73428170","73428171","73428172","73428173","73428525","73428797","73428798","73431222","73441505","73447330","73451330","73451331","73451332","73451333","73451334","73451335"
,Minutes,,,%,%,None,None,None,per mill,per mill,None,None,None,None,None,None,None,None,None,None,None,None,None,per mill,%,per mill,s,s,s,s,s,s
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427I, CellID=44279",Reliable,100,43,0,0,0,513,620,2,0,105,42,0,0,14,12,14,12,0,0,0,0,74.916,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427H, CellID=44278",Reliable,90,0,0,0,0,360,470,0,0,23,13,0,0,5,5,5,5,0,0,0,0,5.633,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427D, CellID=44274",Reliable,100,32,0,0,0,360,470,0,0,58,43,0,0,46,38,46,38,0,0,0,0,70.494,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427C, CellID=44273",Reliable,100,80,0,0,0,513,620,5,3,112,60,0,0,50,49,50,49,0,0,0,0,96.728,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427B, CellID=44272",Reliable,100,7,0,0,0,513,620,0,0,13,9,0,0,18,17,18,17,0,0,0,0,45.577,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427A, CellID=44271",Reliable,100,63,0,0,0,513,620,2,2,54,33,0,0,81,68,81,68,0,0,0,0,95.261,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427G, CellID=44277",Reliable,100,20,0,0,0,360,470,0,0,45,27,0,0,15,12,15,12,0,0,0,0,44.335,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427F, CellID=44276",Reliable,100,58,0,0,0,360,470,3,1,105,47,1,1,22,18,22,18,0,0,0,0,82.806,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4427E, CellID=44275",Reliable,100,0,0,0,0,513,620,0,0,7,4,0,0,10,9,10,9,0,0,0,0,14.458,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4565D, CellID=45654",Reliable,13,0,0,0,0,236,430,0,0,1,0,0,0,19,19,19,19,0,0,0,0,0.024,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4033F, CellID=40336",Reliable,84,0,0,0,0,442,680,0,0,3,0,0,0,272,270,272,270,0,0,0,0,22.527,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4033E, CellID=40335",Reliable,74,0,0,0,0,442,680,1,0,7,2,0,0,264,262,264,262,0,0,0,0,22.686,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4033D, CellID=40334",Reliable,92,29,0,0,0,442,680,0,0,18,9,0,0,702,699,419,416,0,0,0,0,54.576,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4033C, CellID=40333",Reliable,100,7,0,0,0,442,680,2,0,5,2,0,0,296,294,296,294,0,0,0,0,34.752,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4033B, CellID=40332",Reliable,100,8,0,0,0,442,680,0,0,9,1,0,0,119,119,119,119,0,0,0,0,41.139,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT4033A, CellID=40331",Reliable,100,44,0,0,0,442,680,1,0,23,11,0,0,619,619,303,303,0,0,0,0,63.204,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MA3-SFA/BSC6900UCell:Label=CT3511I, CellID=35119",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
