Result Time,Granularity Period,Object Name,Reliability,HSDPA_THROUGHPUT
2023-03-20 08:00,30,"U_3335_URENA_CENTRO_TCH/ULoCell:NodeB Function Name=U_3335_URENA_CENTRO_TCH, Local Cell ID=8, Cell Name=N/A",Reliable,7130.189360990298
2023-03-20 08:00,30,"U_3552_MICHELENA_MVS/ULoCell:NodeB Function Name=U_3552_MICHELENA_MVS, Local Cell ID=0, Cell Name=N/A",Reliable,3163.3249687778894
2023-03-20 08:00,30,"U_3552_MICHELENA_MVS/ULoCell:NodeB Function Name=U_3552_MICHELENA_MVS, Local Cell ID=1, Cell Name=N/A",Reliable,2613.5573196381706
2023-03-20 08:00,30,"U_3552_MICHELENA_MVS/ULoCell:NodeB Function Name=U_3552_MICHELENA_MVS, Local Cell ID=2, Cell Name=N/A",Reliable,3350.4219227860353
2023-03-20 08:00,30,"U_3552_MICHELENA_MVS/ULoCell:NodeB Function Name=U_3552_MICHELENA_MVS, Local Cell ID=3, Cell Name=N/A",Reliable,2405.928660354748
2023-03-20 08:00,30,"U_3552_MICHELENA_MVS/ULoCell:NodeB Function Name=U_3552_MICHELENA_MVS, Local Cell ID=4, Cell Name=N/A",Reliable,2292.9228201145293
2023-03-20 08:00,30,"U_3552_MICHELENA_MVS/ULoCell:NodeB Function Name=U_3552_MICHELENA_MVS, Local Cell ID=5, Cell Name=N/A",Reliable,3322.219115714264
2023-03-20 08:00,30,"U_3552_MICHELENA_MVS/ULoCell:NodeB Function Name=U_3552_MICHELENA_MVS, Local Cell ID=6, Cell Name=N/A",Reliable,2930.9875854704023
2023-03-20 08:00,30,"U_3552_MICHELENA_MVS/ULoCell:NodeB Function Name=U_3552_MICHELENA_MVS, Local Cell ID=7, Cell Name=N/A",Reliable,2942.4746578183326
2023-03-20 08:00,30,"U_3552_MICHELENA_MVS/ULoCell:NodeB Function Name=U_3552_MICHELENA_MVS, Local Cell ID=8, Cell Name=N/A",Reliable,2557.9611332799013
2023-03-20 08:00,30,"U_3579_EL_MIRADOR/ULoCell:NodeB Function Name=U_3579_EL_MIRADOR, Local Cell ID=0, Cell Name=N/A",Reliable,4286.272626607026
2023-03-20 08:00,30,"U_3579_EL_MIRADOR/ULoCell:NodeB Function Name=U_3579_EL_MIRADOR, Local Cell ID=1, Cell Name=N/A",Reliable,2858.0318914746413
2023-03-20 08:00,30,"U_3579_EL_MIRADOR/ULoCell:NodeB Function Name=U_3579_EL_MIRADOR, Local Cell ID=2, Cell Name=N/A",Reliable,3412.904223471426
2023-03-20 08:00,30,"U_3579_EL_MIRADOR/ULoCell:NodeB Function Name=U_3579_EL_MIRADOR, Local Cell ID=3, Cell Name=N/A",Reliable,5550.778379278754
2023-03-20 08:00,30,"U_3579_EL_MIRADOR/ULoCell:NodeB Function Name=U_3579_EL_MIRADOR, Local Cell ID=4, Cell Name=N/A",Reliable,3833.9622084947546
2023-03-20 08:00,30,"U_3579_EL_MIRADOR/ULoCell:NodeB Function Name=U_3579_EL_MIRADOR, Local Cell ID=5, Cell Name=N/A",Reliable,3257.6820850657377
2023-03-20 08:00,30,"U_3579_EL_MIRADOR/ULoCell:NodeB Function Name=U_3579_EL_MIRADOR, Local Cell ID=6, Cell Name=N/A",Reliable,3872.7596561880146
2023-03-20 08:00,30,"U_3579_EL_MIRADOR/ULoCell:NodeB Function Name=U_3579_EL_MIRADOR, Local Cell ID=7, Cell Name=N/A",Reliable,2561.6536733590588
2023-03-20 08:00,30,"U_3579_EL_MIRADOR/ULoCell:NodeB Function Name=U_3579_EL_MIRADOR, Local Cell ID=8, Cell Name=N/A",Reliable,4387.8419080191015
2023-03-20 08:00,30,"U_3390_EL_CANTON_BRN/ULoCell:NodeB Function Name=U_3390_EL_CANTON_BRN, Local Cell ID=0, Cell Name=N/A",Reliable,2960.6567274750105
2023-03-20 08:00,30,"U_3390_EL_CANTON_BRN/ULoCell:NodeB Function Name=U_3390_EL_CANTON_BRN, Local Cell ID=1, Cell Name=N/A",Reliable,2014.8654728526112
2023-03-20 08:00,30,"U_3390_EL_CANTON_BRN/ULoCell:NodeB Function Name=U_3390_EL_CANTON_BRN, Local Cell ID=2, Cell Name=N/A",Reliable,1987.0641504470996
2023-03-20 08:00,30,"U_3390_EL_CANTON_BRN/ULoCell:NodeB Function Name=U_3390_EL_CANTON_BRN, Local Cell ID=3, Cell Name=N/A",Reliable,1524.3117599193995
2023-03-20 08:00,30,"U_3390_EL_CANTON_BRN/ULoCell:NodeB Function Name=U_3390_EL_CANTON_BRN, Local Cell ID=4, Cell Name=N/A",Reliable,1326.3031949223343
2023-03-20 08:00,30,"U_3390_EL_CANTON_BRN/ULoCell:NodeB Function Name=U_3390_EL_CANTON_BRN, Local Cell ID=5, Cell Name=N/A",Reliable,1677.22768777272
2023-03-20 08:00,30,"U_3390_EL_CANTON_BRN/ULoCell:NodeB Function Name=U_3390_EL_CANTON_BRN, Local Cell ID=6, Cell Name=N/A",Reliable,1745.7542877047724
2023-03-20 08:00,30,"U_3390_EL_CANTON_BRN/ULoCell:NodeB Function Name=U_3390_EL_CANTON_BRN, Local Cell ID=7, Cell Name=N/A",Reliable,1305.68288546432
2023-03-20 08:00,30,"U_3390_EL_CANTON_BRN/ULoCell:NodeB Function Name=U_3390_EL_CANTON_BRN, Local Cell ID=8, Cell Name=N/A",Reliable,2404.0343442211492
2023-03-20 08:00,30,"U_3795_CAPACHO/ULoCell:NodeB Function Name=U_3795_CAPACHO, Local Cell ID=0, Cell Name=N/A",Reliable,2757.7534325206816
2023-03-20 08:00,30,"U_3795_CAPACHO/ULoCell:NodeB Function Name=U_3795_CAPACHO, Local Cell ID=1, Cell Name=N/A",Reliable,1941.4074484676728
2023-03-20 08:00,30,"U_3795_CAPACHO/ULoCell:NodeB Function Name=U_3795_CAPACHO, Local Cell ID=2, Cell Name=N/A",Reliable,2900.8476172090027
2023-03-20 08:00,30,"U_3795_CAPACHO/ULoCell:NodeB Function Name=U_3795_CAPACHO, Local Cell ID=3, Cell Name=N/A",Reliable,2594.433831474428
2023-03-20 08:00,30,"U_3795_CAPACHO/ULoCell:NodeB Function Name=U_3795_CAPACHO, Local Cell ID=4, Cell Name=N/A",Reliable,2212.4066089337007
2023-03-20 08:00,30,"U_3795_CAPACHO/ULoCell:NodeB Function Name=U_3795_CAPACHO, Local Cell ID=5, Cell Name=N/A",Reliable,5090.901373032912
2023-03-20 08:00,30,"U_3795_CAPACHO/ULoCell:NodeB Function Name=U_3795_CAPACHO, Local Cell ID=6, Cell Name=N/A",Reliable,2775.4557679003806
2023-03-20 08:00,30,"U_3795_CAPACHO/ULoCell:NodeB Function Name=U_3795_CAPACHO, Local Cell ID=7, Cell Name=N/A",Reliable,2821.901751973936
2023-03-20 08:00,30,"U_3795_CAPACHO/ULoCell:NodeB Function Name=U_3795_CAPACHO, Local Cell ID=8, Cell Name=N/A",Reliable,2775.949356335549
2023-03-20 08:00,30,"U_4269_SAN_JOSECITO/ULoCell:NodeB Function Name=U_4269_SAN_JOSECITO, Local Cell ID=0, Cell Name=N/A",Reliable,1096.1850475815747
2023-03-20 08:00,30,"U_4269_SAN_JOSECITO/ULoCell:NodeB Function Name=U_4269_SAN_JOSECITO, Local Cell ID=1, Cell Name=N/A",Reliable,2177.282810215255
2023-03-20 08:00,30,"U_4269_SAN_JOSECITO/ULoCell:NodeB Function Name=U_4269_SAN_JOSECITO, Local Cell ID=2, Cell Name=N/A",Reliable,1151.3713096044348
2023-03-20 08:00,30,"U_4269_SAN_JOSECITO/ULoCell:NodeB Function Name=U_4269_SAN_JOSECITO, Local Cell ID=3, Cell Name=N/A",Reliable,1969.1256019706912
2023-03-20 08:00,30,"U_4269_SAN_JOSECITO/ULoCell:NodeB Function Name=U_4269_SAN_JOSECITO, Local Cell ID=4, Cell Name=N/A",Reliable,1638.0008508215938
2023-03-20 08:00,30,"U_4269_SAN_JOSECITO/ULoCell:NodeB Function Name=U_4269_SAN_JOSECITO, Local Cell ID=5, Cell Name=N/A",Reliable,1059.2044694550534
2023-03-20 08:00,30,"U_4269_SAN_JOSECITO/ULoCell:NodeB Function Name=U_4269_SAN_JOSECITO, Local Cell ID=6, Cell Name=N/A",Reliable,905.9766907287171
2023-03-20 08:00,30,"U_4269_SAN_JOSECITO/ULoCell:NodeB Function Name=U_4269_SAN_JOSECITO, Local Cell ID=7, Cell Name=N/A",Reliable,3220.335054555932
2023-03-20 08:00,30,"U_3781_PARAMILLO_SAN_CRISTOBAL/ULoCell:NodeB Function Name=U_3781_PARAMILLO_SAN_CRISTOBAL, Local Cell ID=0, Cell Name=N/A",Reliable,2332.036964695882
2023-03-20 08:00,30,"U_3781_PARAMILLO_SAN_CRISTOBAL/ULoCell:NodeB Function Name=U_3781_PARAMILLO_SAN_CRISTOBAL, Local Cell ID=1, Cell Name=N/A",Reliable,4827.038088798738
2023-03-20 08:00,30,"U_3781_PARAMILLO_SAN_CRISTOBAL/ULoCell:NodeB Function Name=U_3781_PARAMILLO_SAN_CRISTOBAL, Local Cell ID=2, Cell Name=N/A",Reliable,1269.1644602771526
2023-03-20 08:00,30,"U_3781_PARAMILLO_SAN_CRISTOBAL/ULoCell:NodeB Function Name=U_3781_PARAMILLO_SAN_CRISTOBAL, Local Cell ID=3, Cell Name=N/A",Reliable,3535.8468028617563
2023-03-20 08:00,30,"U_3781_PARAMILLO_SAN_CRISTOBAL/ULoCell:NodeB Function Name=U_3781_PARAMILLO_SAN_CRISTOBAL, Local Cell ID=4, Cell Name=N/A",Reliable,3675.497588181841
2023-03-20 08:00,30,"U_3781_PARAMILLO_SAN_CRISTOBAL/ULoCell:NodeB Function Name=U_3781_PARAMILLO_SAN_CRISTOBAL, Local Cell ID=5, Cell Name=N/A",Reliable,1589.6533743545442
2023-03-20 08:00,30,"U_3781_PARAMILLO_SAN_CRISTOBAL/ULoCell:NodeB Function Name=U_3781_PARAMILLO_SAN_CRISTOBAL, Local Cell ID=6, Cell Name=N/A",Reliable,3543.202405241272
2023-03-20 08:00,30,"U_3781_PARAMILLO_SAN_CRISTOBAL/ULoCell:NodeB Function Name=U_3781_PARAMILLO_SAN_CRISTOBAL, Local Cell ID=7, Cell Name=N/A",Reliable,4150.803073907122
2023-03-20 08:00,30,"U_3781_PARAMILLO_SAN_CRISTOBAL/ULoCell:NodeB Function Name=U_3781_PARAMILLO_SAN_CRISTOBAL, Local Cell ID=8, Cell Name=N/A",Reliable,1474.5458258631957
2023-03-20 08:00,30,"U_4130_BARRIO_OBRERO/ULoCell:NodeB Function Name=U_4130_BARRIO_OBRERO, Local Cell ID=0, Cell Name=N/A",Reliable,1929.026557244459
2023-03-20 08:00,30,"U_4130_BARRIO_OBRERO/ULoCell:NodeB Function Name=U_4130_BARRIO_OBRERO, Local Cell ID=1, Cell Name=N/A",Reliable,3958.6530957313666
2023-03-20 08:00,30,"U_4130_BARRIO_OBRERO/ULoCell:NodeB Function Name=U_4130_BARRIO_OBRERO, Local Cell ID=2, Cell Name=N/A",Reliable,2998.0467311141037
2023-03-20 08:00,30,"U_4130_BARRIO_OBRERO/ULoCell:NodeB Function Name=U_4130_BARRIO_OBRERO, Local Cell ID=3, Cell Name=N/A",Reliable,1268.1803121762362
2023-03-20 08:00,30,"U_4130_BARRIO_OBRERO/ULoCell:NodeB Function Name=U_4130_BARRIO_OBRERO, Local Cell ID=4, Cell Name=N/A",Reliable,4314.013572065499
2023-03-20 08:00,30,"U_4130_BARRIO_OBRERO/ULoCell:NodeB Function Name=U_4130_BARRIO_OBRERO, Local Cell ID=5, Cell Name=N/A",Reliable,4466.011978532395
2023-03-20 08:00,30,"U_4130_BARRIO_OBRERO/ULoCell:NodeB Function Name=U_4130_BARRIO_OBRERO, Local Cell ID=6, Cell Name=N/A",Reliable,2682.407363575821
2023-03-20 08:00,30,"U_4130_BARRIO_OBRERO/ULoCell:NodeB Function Name=U_4130_BARRIO_OBRERO, Local Cell ID=7, Cell Name=N/A",Reliable,3832.1883036257236
2023-03-20 08:00,30,"U_4130_BARRIO_OBRERO/ULoCell:NodeB Function Name=U_4130_BARRIO_OBRERO, Local Cell ID=8, Cell Name=N/A",Reliable,4818.848501738717
2023-03-20 08:00,30,"U_3470_GUASDUALITO/ULoCell:NodeB Function Name=U_3470_GUASDUALITO, Local Cell ID=0, Cell Name=N/A",Reliable,1505.7000976652305
2023-03-20 08:00,30,"U_3470_GUASDUALITO/ULoCell:NodeB Function Name=U_3470_GUASDUALITO, Local Cell ID=1, Cell Name=N/A",Reliable,1900.8809269517
2023-03-20 08:00,30,"U_3470_GUASDUALITO/ULoCell:NodeB Function Name=U_3470_GUASDUALITO, Local Cell ID=2, Cell Name=N/A",Reliable,3809.422873150894
2023-03-20 08:00,30,"U_3470_GUASDUALITO/ULoCell:NodeB Function Name=U_3470_GUASDUALITO, Local Cell ID=3, Cell Name=N/A",Reliable,918.9314861199094
2023-03-20 08:00,30,"U_3470_GUASDUALITO/ULoCell:NodeB Function Name=U_3470_GUASDUALITO, Local Cell ID=4, Cell Name=N/A",Reliable,1084.3320563092018
2023-03-20 08:00,30,"U_3470_GUASDUALITO/ULoCell:NodeB Function Name=U_3470_GUASDUALITO, Local Cell ID=5, Cell Name=N/A",Reliable,5198.076945601069
2023-03-20 08:00,30,"U_3470_GUASDUALITO/ULoCell:NodeB Function Name=U_3470_GUASDUALITO, Local Cell ID=6, Cell Name=N/A",Reliable,763.9248296565871
2023-03-20 08:00,30,"U_3470_GUASDUALITO/ULoCell:NodeB Function Name=U_3470_GUASDUALITO, Local Cell ID=7, Cell Name=N/A",Reliable,918.2809358385488
2023-03-20 08:00,30,"U_3470_GUASDUALITO/ULoCell:NodeB Function Name=U_3470_GUASDUALITO, Local Cell ID=8, Cell Name=N/A",Reliable,5248.648918110265
2023-03-20 08:00,30,"U_4133_LLANO_DE_JORGE_TCH/ULoCell:NodeB Function Name=U_4133_LLANO_DE_JORGE_TCH, Local Cell ID=0, Cell Name=N/A",Reliable,6493.241250223116
2023-03-20 08:00,30,"U_4133_LLANO_DE_JORGE_TCH/ULoCell:NodeB Function Name=U_4133_LLANO_DE_JORGE_TCH, Local Cell ID=1, Cell Name=N/A",Reliable,4131.849808978032
2023-03-20 08:00,30,"U_4133_LLANO_DE_JORGE_TCH/ULoCell:NodeB Function Name=U_4133_LLANO_DE_JORGE_TCH, Local Cell ID=2, Cell Name=N/A",Reliable,4830.230976763076
2023-03-20 08:00,30,"U_4133_LLANO_DE_JORGE_TCH/ULoCell:NodeB Function Name=U_4133_LLANO_DE_JORGE_TCH, Local Cell ID=3, Cell Name=N/A",Reliable,5061.70308050175
2023-03-20 08:00,30,"U_4133_LLANO_DE_JORGE_TCH/ULoCell:NodeB Function Name=U_4133_LLANO_DE_JORGE_TCH, Local Cell ID=4, Cell Name=N/A",Reliable,3543.322879065465
2023-03-20 08:00,30,"U_4133_LLANO_DE_JORGE_TCH/ULoCell:NodeB Function Name=U_4133_LLANO_DE_JORGE_TCH, Local Cell ID=5, Cell Name=N/A",Reliable,6215.666422637426
2023-03-20 08:00,30,"U_4133_LLANO_DE_JORGE_TCH/ULoCell:NodeB Function Name=U_4133_LLANO_DE_JORGE_TCH, Local Cell ID=6, Cell Name=N/A",Reliable,8691.816466300226
2023-03-20 08:00,30,"U_4133_LLANO_DE_JORGE_TCH/ULoCell:NodeB Function Name=U_4133_LLANO_DE_JORGE_TCH, Local Cell ID=7, Cell Name=N/A",Reliable,3759.2797689252616
2023-03-20 08:00,30,"U_4133_LLANO_DE_JORGE_TCH/ULoCell:NodeB Function Name=U_4133_LLANO_DE_JORGE_TCH, Local Cell ID=8, Cell Name=N/A",Reliable,3594.399102034112
2023-03-20 08:00,30,"U_3699_PUEBLO_NUEVO_TCH/ULoCell:NodeB Function Name=U_3699_PUEBLO_NUEVO_TCH, Local Cell ID=0, Cell Name=N/A",Reliable,4891.613585389298
2023-03-20 08:00,30,"U_3699_PUEBLO_NUEVO_TCH/ULoCell:NodeB Function Name=U_3699_PUEBLO_NUEVO_TCH, Local Cell ID=1, Cell Name=N/A",Reliable,5525.470418596522
2023-03-20 08:00,30,"U_3699_PUEBLO_NUEVO_TCH/ULoCell:NodeB Function Name=U_3699_PUEBLO_NUEVO_TCH, Local Cell ID=2, Cell Name=N/A",Reliable,2831.834917034191
2023-03-20 08:00,30,"U_3699_PUEBLO_NUEVO_TCH/ULoCell:NodeB Function Name=U_3699_PUEBLO_NUEVO_TCH, Local Cell ID=3, Cell Name=N/A",Reliable,6436.498589826249
2023-03-20 08:00,30,"U_3699_PUEBLO_NUEVO_TCH/ULoCell:NodeB Function Name=U_3699_PUEBLO_NUEVO_TCH, Local Cell ID=4, Cell Name=N/A",Reliable,7265.9255396689605
2023-03-20 08:00,30,"U_3699_PUEBLO_NUEVO_TCH/ULoCell:NodeB Function Name=U_3699_PUEBLO_NUEVO_TCH, Local Cell ID=5, Cell Name=N/A",Reliable,3418.410077947193
2023-03-20 08:00,30,"U_3699_PUEBLO_NUEVO_TCH/ULoCell:NodeB Function Name=U_3699_PUEBLO_NUEVO_TCH, Local Cell ID=6, Cell Name=N/A",Reliable,4582.29747087603
2023-03-20 08:00,30,"U_3699_PUEBLO_NUEVO_TCH/ULoCell:NodeB Function Name=U_3699_PUEBLO_NUEVO_TCH, Local Cell ID=7, Cell Name=N/A",Reliable,5426.697267443591
2023-03-20 08:00,30,"U_3699_PUEBLO_NUEVO_TCH/ULoCell:NodeB Function Name=U_3699_PUEBLO_NUEVO_TCH, Local Cell ID=8, Cell Name=N/A",Reliable,2911.362130910319
2023-03-20 08:00,30,"U_4286_BRAMON_TCH/ULoCell:NodeB Function Name=U_4286_BRAMON_TCH, Local Cell ID=0, Cell Name=N/A",Reliable,1612.1953919200175
2023-03-20 08:00,30,"U_4286_BRAMON_TCH/ULoCell:NodeB Function Name=U_4286_BRAMON_TCH, Local Cell ID=1, Cell Name=N/A",Reliable,2900.4563625568967
2023-03-20 08:00,30,"U_4286_BRAMON_TCH/ULoCell:NodeB Function Name=U_4286_BRAMON_TCH, Local Cell ID=2, Cell Name=N/A",Reliable,2105.9366515191
2023-03-20 08:00,30,"U_4286_BRAMON_TCH/ULoCell:NodeB Function Name=U_4286_BRAMON_TCH, Local Cell ID=3, Cell Name=N/A",Reliable,1629.8778842742527
2023-03-20 08:00,30,"U_4286_BRAMON_TCH/ULoCell:NodeB Function Name=U_4286_BRAMON_TCH, Local Cell ID=4, Cell Name=N/A",Reliable,4398.953609327668
2023-03-20 08:00,30,"U_4286_BRAMON_TCH/ULoCell:NodeB Function Name=U_4286_BRAMON_TCH, Local Cell ID=5, Cell Name=N/A",Reliable,3609.5234146737744
2023-03-20 08:00,30,"U_4286_BRAMON_TCH/ULoCell:NodeB Function Name=U_4286_BRAMON_TCH, Local Cell ID=6, Cell Name=N/A",Reliable,1521.9228994230987
2023-03-20 08:00,30,"U_4286_BRAMON_TCH/ULoCell:NodeB Function Name=U_4286_BRAMON_TCH, Local Cell ID=7, Cell Name=N/A",Reliable,2809.4358720078317
2023-03-20 08:00,30,"U_4286_BRAMON_TCH/ULoCell:NodeB Function Name=U_4286_BRAMON_TCH, Local Cell ID=8, Cell Name=N/A",Reliable,4377.875132890238
2023-03-20 08:00,30,"U_4464_PUENTE_REAL_SCR/ULoCell:NodeB Function Name=U_4464_PUENTE_REAL_SCR, Local Cell ID=0, Cell Name=N/A",Reliable,2008.1805411085627
2023-03-20 08:00,30,"U_4464_PUENTE_REAL_SCR/ULoCell:NodeB Function Name=U_4464_PUENTE_REAL_SCR, Local Cell ID=1, Cell Name=N/A",Reliable,3230.15247707296
2023-03-20 08:00,30,"U_4464_PUENTE_REAL_SCR/ULoCell:NodeB Function Name=U_4464_PUENTE_REAL_SCR, Local Cell ID=2, Cell Name=N/A",Reliable,3436.583838710792
2023-03-20 08:00,30,"U_4464_PUENTE_REAL_SCR/ULoCell:NodeB Function Name=U_4464_PUENTE_REAL_SCR, Local Cell ID=3, Cell Name=N/A",Reliable,1963.478515665531
2023-03-20 08:00,30,"U_4464_PUENTE_REAL_SCR/ULoCell:NodeB Function Name=U_4464_PUENTE_REAL_SCR, Local Cell ID=4, Cell Name=N/A",Reliable,3411.234911998223
2023-03-20 08:00,30,"U_4464_PUENTE_REAL_SCR/ULoCell:NodeB Function Name=U_4464_PUENTE_REAL_SCR, Local Cell ID=5, Cell Name=N/A",Reliable,3486.109996313504
2023-03-20 08:00,30,"U_4464_PUENTE_REAL_SCR/ULoCell:NodeB Function Name=U_4464_PUENTE_REAL_SCR, Local Cell ID=6, Cell Name=N/A",Reliable,2316.149601429892
2023-03-20 08:00,30,"U_4464_PUENTE_REAL_SCR/ULoCell:NodeB Function Name=U_4464_PUENTE_REAL_SCR, Local Cell ID=7, Cell Name=N/A",Reliable,3482.869533326391
2023-03-20 08:00,30,"U_4464_PUENTE_REAL_SCR/ULoCell:NodeB Function Name=U_4464_PUENTE_REAL_SCR, Local Cell ID=8, Cell Name=N/A",Reliable,4101.947062193916
2023-03-20 08:00,30,"U_4283_EJIDO_CENTRO/ULoCell:NodeB Function Name=U_4283_EJIDO_CENTRO, Local Cell ID=0, Cell Name=N/A",Reliable,845.5469999724972
2023-03-20 08:00,30,"U_4283_EJIDO_CENTRO/ULoCell:NodeB Function Name=U_4283_EJIDO_CENTRO, Local Cell ID=1, Cell Name=N/A",Reliable,1199.5985102106602
2023-03-20 08:00,30,"U_4283_EJIDO_CENTRO/ULoCell:NodeB Function Name=U_4283_EJIDO_CENTRO, Local Cell ID=2, Cell Name=N/A",Reliable,1296.7568548152817
2023-03-20 08:00,30,"U_4283_EJIDO_CENTRO/ULoCell:NodeB Function Name=U_4283_EJIDO_CENTRO, Local Cell ID=3, Cell Name=N/A",Reliable,955.6875393154295
2023-03-20 08:00,30,"U_4283_EJIDO_CENTRO/ULoCell:NodeB Function Name=U_4283_EJIDO_CENTRO, Local Cell ID=4, Cell Name=N/A",Reliable,1606.3958998355156
2023-03-20 08:00,30,"U_4283_EJIDO_CENTRO/ULoCell:NodeB Function Name=U_4283_EJIDO_CENTRO, Local Cell ID=5, Cell Name=N/A",Reliable,1285.665419390706
2023-03-20 08:00,30,"U_4283_EJIDO_CENTRO/ULoCell:NodeB Function Name=U_4283_EJIDO_CENTRO, Local Cell ID=6, Cell Name=N/A",Reliable,1228.1963317867696
2023-03-20 08:00,30,"U_4283_EJIDO_CENTRO/ULoCell:NodeB Function Name=U_4283_EJIDO_CENTRO, Local Cell ID=7, Cell Name=N/A",Reliable,1318.2532371415
2023-03-20 08:00,30,"U_4283_EJIDO_CENTRO/ULoCell:NodeB Function Name=U_4283_EJIDO_CENTRO, Local Cell ID=8, Cell Name=N/A",Reliable,1785.801024765794
2023-03-20 08:00,30,"U_3323_COLONCITO/ULoCell:NodeB Function Name=U_3323_COLONCITO, Local Cell ID=0, Cell Name=N/A",Reliable,3224.5113567559683
2023-03-20 08:00,30,"U_3323_COLONCITO/ULoCell:NodeB Function Name=U_3323_COLONCITO, Local Cell ID=1, Cell Name=N/A",Reliable,2590.030194858089
2023-03-20 08:00,30,"U_3323_COLONCITO/ULoCell:NodeB Function Name=U_3323_COLONCITO, Local Cell ID=2, Cell Name=N/A",Reliable,5169.869833132561
2023-03-20 08:00,30,"U_3323_COLONCITO/ULoCell:NodeB Function Name=U_3323_COLONCITO, Local Cell ID=3, Cell Name=N/A",Reliable,3160.4337776534653
2023-03-20 08:00,30,"U_3323_COLONCITO/ULoCell:NodeB Function Name=U_3323_COLONCITO, Local Cell ID=4, Cell Name=N/A",Reliable,3410.8363403971007
2023-03-20 08:00,30,"U_3323_COLONCITO/ULoCell:NodeB Function Name=U_3323_COLONCITO, Local Cell ID=5, Cell Name=N/A",Reliable,5083.38117287653
2023-03-20 08:00,30,"U_3323_COLONCITO/ULoCell:NodeB Function Name=U_3323_COLONCITO, Local Cell ID=6, Cell Name=N/A",Reliable,3900.1754362793654
2023-03-20 08:00,30,"U_3323_COLONCITO/ULoCell:NodeB Function Name=U_3323_COLONCITO, Local Cell ID=7, Cell Name=N/A",Reliable,3162.758656444738
2023-03-20 08:00,30,"U_3323_COLONCITO/ULoCell:NodeB Function Name=U_3323_COLONCITO, Local Cell ID=8, Cell Name=N/A",Reliable,6645.0219618672845
2023-03-20 08:00,30,"U_4011_ZEA/ULoCell:NodeB Function Name=U_4011_ZEA, Local Cell ID=0, Cell Name=N/A",Reliable,1676.769712941185
2023-03-20 08:00,30,"U_4011_ZEA/ULoCell:NodeB Function Name=U_4011_ZEA, Local Cell ID=1, Cell Name=N/A",Reliable,3799.0434852452167
2023-03-20 08:00,30,"U_4011_ZEA/ULoCell:NodeB Function Name=U_4011_ZEA, Local Cell ID=2, Cell Name=N/A",Reliable,3413.546137746063
2023-03-20 08:00,30,"U_4011_ZEA/ULoCell:NodeB Function Name=U_4011_ZEA, Local Cell ID=3, Cell Name=N/A",Reliable,1830.97509338294
2023-03-20 08:00,30,"U_4011_ZEA/ULoCell:NodeB Function Name=U_4011_ZEA, Local Cell ID=4, Cell Name=N/A",Reliable,3821.731128901572
2023-03-20 08:00,30,"U_4011_ZEA/ULoCell:NodeB Function Name=U_4011_ZEA, Local Cell ID=5, Cell Name=N/A",Reliable,4679.360147283329
2023-03-20 08:00,30,"U_4011_ZEA/ULoCell:NodeB Function Name=U_4011_ZEA, Local Cell ID=6, Cell Name=N/A",Reliable,1843.7520664353178
2023-03-20 08:00,30,"U_4011_ZEA/ULoCell:NodeB Function Name=U_4011_ZEA, Local Cell ID=7, Cell Name=N/A",Reliable,4161.685190065252
2023-03-20 08:00,30,"U_4011_ZEA/ULoCell:NodeB Function Name=U_4011_ZEA, Local Cell ID=8, Cell Name=N/A",Reliable,4226.934564932002
2023-03-20 08:00,30,"U_3538_LA_FRIA_MVS/ULoCell:NodeB Function Name=U_3538_LA_FRIA_MVS, Local Cell ID=0, Cell Name=N/A",Reliable,1501.551540247807
2023-03-20 08:00,30,"U_3538_LA_FRIA_MVS/ULoCell:NodeB Function Name=U_3538_LA_FRIA_MVS, Local Cell ID=1, Cell Name=N/A",Reliable,0
2023-03-20 08:00,30,"U_3538_LA_FRIA_MVS/ULoCell:NodeB Function Name=U_3538_LA_FRIA_MVS, Local Cell ID=2, Cell Name=N/A",Reliable,1865.0677123595258
2023-03-20 08:00,30,"U_3538_LA_FRIA_MVS/ULoCell:NodeB Function Name=U_3538_LA_FRIA_MVS, Local Cell ID=3, Cell Name=N/A",Reliable,2054.0565343866742
2023-03-20 08:00,30,"U_3538_LA_FRIA_MVS/ULoCell:NodeB Function Name=U_3538_LA_FRIA_MVS, Local Cell ID=4, Cell Name=N/A",Reliable,0
2023-03-20 08:00,30,"U_3538_LA_FRIA_MVS/ULoCell:NodeB Function Name=U_3538_LA_FRIA_MVS, Local Cell ID=5, Cell Name=N/A",Reliable,2588.659194588384
2023-03-20 08:00,30,"U_3538_LA_FRIA_MVS/ULoCell:NodeB Function Name=U_3538_LA_FRIA_MVS, Local Cell ID=6, Cell Name=N/A",Reliable,1903.26679333392
2023-03-20 08:00,30,"U_3538_LA_FRIA_MVS/ULoCell:NodeB Function Name=U_3538_LA_FRIA_MVS, Local Cell ID=7, Cell Name=N/A",Reliable,0
2023-03-20 08:00,30,"U_3538_LA_FRIA_MVS/ULoCell:NodeB Function Name=U_3538_LA_FRIA_MVS, Local Cell ID=8, Cell Name=N/A",Reliable,4176.302153690188
2023-03-20 08:00,30,"U_4469_LA_TRINIDAD_PALO_GORDO/ULoCell:NodeB Function Name=U_4469_LA_TRINIDAD_PALO_GORDO, Local Cell ID=0, Cell Name=N/A",Reliable,1345.050984279847
